source_record_id,matched_record_id,entity_type,match_type,match_field,match_score,confidence_level
CON016071,CON016041,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016095,CON016043,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016070,CON001607,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON016071,CON001607,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016079,CON001607,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016089,CON001607,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016095,CON001607,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON001612,CON001607,CONTACT,FUZZY,match_key_name,0.7778,MEDIUM
CON016168,CON001607,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016177,CON001607,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016070,CON016063,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016063,CON001607,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON016070,CON016041,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016063,CON016041,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001607,CON016041,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON001604,CON016028,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016041,CON016028,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016043,CON016028,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON001607,CON016028,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016063,CON016028,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016070,CON016028,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016071,CON016028,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016079,CON016028,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016089,CON016028,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016095,CON016028,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016041,CON001604,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016043,CON001604,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON001607,CON001604,CONTACT,FUZZY,match_key_name,0.8889,MEDIUM
CON016063,CON001604,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016070,CON001604,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016071,CON001604,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016079,CON001604,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016089,CON001604,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016095,CON001604,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON001612,CON001604,CONTACT,FUZZY,match_key_name,0.7778,MEDIUM
CON016043,CON016041,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016071,CON016063,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016079,CON016063,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016089,CON016063,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016095,CON016063,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016208,CON016079,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016211,CON016079,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016095,CON016089,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016183,CON016089,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016208,CON016089,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016211,CON016089,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016198,CON016095,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016208,CON016095,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016211,CON016095,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016243,CON016095,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016168,CON001612,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016172,CON001612,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON016177,CON001612,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016183,CON001612,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016198,CON001612,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016211,CON001612,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016172,CON016168,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016177,CON016168,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016183,CON016168,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016198,CON016168,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016208,CON016168,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016198,CON016079,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016089,CON016004,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016183,CON016079,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016172,CON016079,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016168,CON016063,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016177,CON016063,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016183,CON016063,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016071,CON016070,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016079,CON016070,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016089,CON016070,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016095,CON016070,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016168,CON016070,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016177,CON016070,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016198,CON016070,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016079,CON016071,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016089,CON016071,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016095,CON016071,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016168,CON016071,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016172,CON016071,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016177,CON016071,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016198,CON016071,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016208,CON016071,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016089,CON016079,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016095,CON016079,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016168,CON016079,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016177,CON016079,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016079,CON016004,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016071,CON016004,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016070,CON016004,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015953,CON015950,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015958,CON015950,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015962,CON015950,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015963,CON015950,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015972,CON015950,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015974,CON015950,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015979,CON015950,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015984,CON015950,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001600,CON015950,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON015953,CON001596,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON015958,CON001596,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON015962,CON001596,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015963,CON001596,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015972,CON001596,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015974,CON001596,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015979,CON001596,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015984,CON001596,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON001600,CON001596,CONTACT,FUZZY,match_key_name,0.8889,MEDIUM
CON016000,CON001596,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015958,CON015953,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015962,CON015953,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001596,CON015950,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015963,CON015953,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015984,CON015949,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015974,CON015949,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015962,CON015941,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015963,CON015941,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015972,CON015941,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015974,CON015941,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015949,CON015943,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015950,CON015943,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON001596,CON015943,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015953,CON015943,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015958,CON015943,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015962,CON015943,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015963,CON015943,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015972,CON015943,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015974,CON015943,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015979,CON015943,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015950,CON015949,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON001596,CON015949,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015953,CON015949,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015958,CON015949,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015962,CON015949,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015963,CON015949,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015972,CON015949,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015979,CON015949,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015819,CON015790,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015972,CON015953,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015979,CON015953,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015974,CON015972,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015979,CON015972,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015984,CON015972,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001600,CON015972,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016000,CON015972,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015979,CON015974,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015984,CON015974,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON001600,CON015974,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016000,CON015974,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015984,CON015979,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON001600,CON015979,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016000,CON015979,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001600,CON015984,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016000,CON015984,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016000,CON001600,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON016028,CON016004,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001604,CON016004,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON016041,CON016004,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON016043,CON016004,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001607,CON016004,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016063,CON016004,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016028,CON015963,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015974,CON015953,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON016000,CON015963,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015984,CON015963,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015984,CON015953,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001600,CON015953,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016000,CON015953,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015962,CON015958,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015963,CON015958,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015972,CON015958,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015974,CON015958,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015979,CON015958,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015984,CON015958,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001600,CON015958,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016000,CON015958,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015963,CON015962,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015972,CON015962,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015974,CON015962,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015979,CON015962,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015984,CON015962,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001600,CON015962,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON016000,CON015962,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015972,CON015963,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015974,CON015963,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015979,CON015963,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001600,CON015963,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015483,CON015422,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015812,CON015790,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015802,CON015790,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001555,CON015540,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015545,CON015540,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015547,CON015540,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015549,CON015540,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015551,CON015540,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015556,CON015540,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015560,CON015540,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015580,CON015540,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015583,CON015540,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015583,CON015539,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015594,CON015540,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015547,CON001555,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON015549,CON001555,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON015551,CON001555,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015556,CON001555,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015560,CON001555,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015580,CON001555,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015583,CON001555,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015594,CON001555,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015547,CON015545,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015545,CON001555,CONTACT,FUZZY,match_key_name,0.9474,HIGH
CON015580,CON015539,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015560,CON015539,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015556,CON015539,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015547,CON015506,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015549,CON015506,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015551,CON015506,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015556,CON015506,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015560,CON015506,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015539,CON015507,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015540,CON015507,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001555,CON015507,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015545,CON015507,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015547,CON015507,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015549,CON015507,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015551,CON015507,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015556,CON015507,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015560,CON015507,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015580,CON015507,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015540,CON015539,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON001555,CON015539,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015545,CON015539,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015547,CON015539,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015549,CON015539,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015551,CON015539,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON017800,CON017712,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015551,CON015545,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015556,CON015545,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015560,CON015545,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015583,CON015551,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015594,CON015551,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015602,CON015551,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015616,CON015551,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015560,CON015556,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015580,CON015556,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015583,CON015556,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015594,CON015556,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015616,CON015556,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015653,CON015556,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015580,CON015560,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015583,CON015560,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015594,CON015560,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015616,CON015560,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015653,CON015560,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015655,CON015560,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015583,CON015580,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015594,CON015580,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015616,CON015580,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015653,CON015580,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015655,CON015580,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015580,CON015551,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015545,CON015506,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015560,CON015551,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015644,CON015549,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015580,CON015545,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015583,CON015545,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015594,CON015545,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015616,CON015545,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015549,CON015547,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015551,CON015547,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015556,CON015547,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015560,CON015547,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015580,CON015547,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015583,CON015547,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015594,CON015547,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015602,CON015547,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015616,CON015547,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015617,CON015547,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015551,CON015549,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015556,CON015549,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015560,CON015549,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015580,CON015549,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015583,CON015549,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015594,CON015549,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015616,CON015549,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015556,CON015551,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015658,CON015580,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON001555,CON015506,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015539,CON015506,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015483,CON015444,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015485,CON015444,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015492,CON015444,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015457,CON015449,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015462,CON015449,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015466,CON015449,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015468,CON015449,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015478,CON015449,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015483,CON015449,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015478,CON015444,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015485,CON015449,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015462,CON015457,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015466,CON015457,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015468,CON015457,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015478,CON015457,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015483,CON015457,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015485,CON015457,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015492,CON015457,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015506,CON015457,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015507,CON015457,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015492,CON015449,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015468,CON015444,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015466,CON015444,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015462,CON015444,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015444,CON015430,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015449,CON015430,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015457,CON015430,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015462,CON015430,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015466,CON015430,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015468,CON015430,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015478,CON015430,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015483,CON015430,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015485,CON015430,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015444,CON015438,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015449,CON015438,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015457,CON015438,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015462,CON015438,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015466,CON015438,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015468,CON015438,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015478,CON015438,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015483,CON015438,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015485,CON015438,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015492,CON015438,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015449,CON015444,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015457,CON015444,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015539,CON015457,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015466,CON015462,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015468,CON015462,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015478,CON015462,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015545,CON015478,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015547,CON015478,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015485,CON015483,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015492,CON015483,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015539,CON015483,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001555,CON015483,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015545,CON015483,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015547,CON015483,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015549,CON015483,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015492,CON015485,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015539,CON015485,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001555,CON015485,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015545,CON015485,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015547,CON015485,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015549,CON015485,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON015540,CON015492,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON001555,CON015492,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
CON015545,CON015492,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015547,CON015492,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015549,CON015492,CONTACT,FUZZY,match_key_name,0.8,MEDIUM
CON015507,CON015506,CONTACT,FUZZY,match_key_name,0.9,HIGH
CON001555,CON015478,CONTACT,FUZZY,match_key_name,0.8421,MEDIUM
