source_record,account_id,golden_record_id,id_format_valid
DUP03034,ACC000788,GOLD00304,VALID
DUP03035,ACC008064,GOLD02045,VALID
DUP03036,ACC005902,GOLD00249,VALID
DUP03037,ACC004901,GOLD00463,VALID
DUP03038,ACC009936,GOLD01375,VALID
DUP03039,ACC004826,GOLD02304,VALID
DUP03040,ACC004218,GOLD01572,VALID
DUP03041,ACC007504,GOLD01819,VALID
DUP03042,ACC000925,GOLD00095,VALID
DUP03043,ACC002311,GOLD01928,VALID
DUP03044,ACC008520,GOLD00944,VALID
DUP03045,ACC002687,GOLD02850,VALID
DUP03046,ACC000617,GOLD01762,VALID
DUP03047,ACC009320,GOLD00617,VALID
DUP03048,ACC009867,GOLD02763,VALID
DUP03049,ACC004497,GOLD01145,VALID
DUP03050,ACC009315,GOLD01587,VALID
DUP03051,ACC003801,GOLD01112,VALID
DUP03052,ACC001910,GOLD01297,VALID
DUP03053,ACC004957,GOLD01689,VALID
DUP03054,ACC004116,GOLD02638,VALID
DUP03055,ACC000955,GOLD01002,VALID
DUP03056,ACC008594,GOLD00865,VALID
DUP03057,ACC002384,GOLD02910,VALID
DUP03058,ACC006990,GOLD01883,VALID
DUP03059,ACC002528,GOLD00365,VALID
DUP03060,ACC004915,GOLD01342,VALID
DUP03061,ACC008105,GOLD02739,VALID
DUP03062,ACC000652,GOLD01671,VALID
DUP03063,ACC004237,GOLD01657,VALID
DUP03064,ACC009752,GOLD01192,VALID
DUP03065,ACC003409,GOLD02076,VALID
DUP03066,ACC004109,GOLD01344,VALID
DUP03067,ACC009669,GOLD01839,VALID
DUP03068,ACC001622,GOLD00490,VALID
DUP03069,ACC002960,GOLD01520,VALID
DUP03070,ACC001686,GOLD02965,VALID
DUP03071,ACC004396,GOLD01520,VALID
DUP03072,ACC001191,GOLD02535,VALID
DUP03073,ACC004078,GOLD00090,VALID
DUP03074,ACC006518,GOLD02233,VALID
DUP03075,ACC007210,GOLD01356,VALID
DUP03076,ACC007827,GOLD00171,VALID
DUP03077,ACC002856,GOLD02897,VALID
DUP03078,ACC008317,GOLD00784,VALID
DUP03079,ACC003715,GOLD00721,VALID
DUP03080,ACC006870,GOLD01216,VALID
DUP03081,ACC002273,GOLD02880,VALID
DUP03082,ACC002014,GOLD02597,VALID
DUP03083,ACC007484,GOLD00667,VALID
DUP03084,ACC006532,GOLD01194,VALID
DUP03085,ACC003448,GOLD02891,VALID
DUP03086,ACC008093,GOLD00475,VALID
DUP03087,ACC007329,GOLD00451,VALID
DUP03088,ACC009061,GOLD02835,VALID
DUP03089,ACC000055,GOLD01923,VALID
DUP03090,ACC007499,GOLD00734,VALID
DUP03091,ACC001707,GOLD01385,VALID
DUP03092,ACC007842,GOLD02799,VALID
DUP03093,ACC004870,GOLD02836,VALID
DUP03094,ACC008321,GOLD01293,VALID
DUP03095,ACC005244,GOLD02696,VALID
DUP03096,ACC003797,GOLD01292,VALID
DUP03097,ACC003379,GOLD00487,VALID
DUP03098,ACC005885,GOLD01787,VALID
DUP03099,ACC006220,GOLD01665,VALID
DUP03100,ACC006647,GOLD00891,VALID
DUP03101,ACC003204,GOLD01581,VALID
DUP03102,ACC009321,GOLD01198,VALID
DUP03103,ACC000967,GOLD02507,VALID
DUP03104,ACC004358,GOLD02633,VALID
DUP03105,ACC008799,GOLD01161,VALID
DUP03106,ACC000799,GOLD00917,VALID
DUP03107,ACC008921,GOLD01645,VALID
DUP03108,ACC003432,GOLD02518,VALID
DUP03109,ACC002127,GOLD00134,VALID
DUP03110,ACC006411,GOLD01149,VALID
DUP03111,ACC004632,GOLD02053,VALID
DUP03112,ACC006751,GOLD00113,VALID
DUP03113,ACC002589,GOLD02605,VALID
DUP03114,ACC006637,GOLD00793,VALID
DUP03115,ACC002192,GOLD01314,VALID
DUP03116,ACC008176,GOLD02573,VALID
DUP03117,ACC009280,GOLD02229,VALID
DUP03118,ACC008509,GOLD01570,VALID
DUP03119,ACC008728,GOLD02498,VALID
DUP03120,ACC003678,GOLD02648,VALID
DUP03121,ACC003610,GOLD00198,VALID
DUP03122,ACC001499,GOLD02427,VALID
DUP03123,ACC008050,GOLD01221,VALID
DUP03124,ACC008686,GOLD02465,VALID
DUP03125,ACC005909,GOLD00313,VALID
DUP03126,ACC008973,GOLD00785,VALID
DUP03127,ACC008047,GOLD01542,VALID
DUP03128,ACC005092,GOLD01177,VALID
DUP03129,ACC006268,GOLD01012,VALID
DUP03130,ACC007632,GOLD00279,VALID
DUP03131,ACC006094,GOLD00297,VALID
DUP03132,ACC003623,GOLD01630,VALID
DUP03133,ACC002250,GOLD01779,VALID
DUP03134,ACC000130,GOLD01160,VALID
DUP03135,ACC002701,GOLD02751,VALID
DUP03136,ACC006322,GOLD01398,VALID
DUP03137,ACC004686,GOLD00438,VALID
DUP03138,ACC005179,GOLD01990,VALID
DUP03139,ACC007118,GOLD00835,VALID
DUP03140,ACC001763,GOLD01546,VALID
DUP03141,ACC003469,GOLD01327,VALID
DUP03142,ACC009819,GOLD00712,VALID
DUP03143,ACC008633,GOLD02298,VALID
DUP03144,ACC002026,GOLD01441,VALID
DUP03145,ACC001051,GOLD00178,VALID
DUP03146,ACC005059,GOLD00026,VALID
DUP03147,ACC005182,GOLD01593,VALID
DUP03148,ACC001098,GOLD02792,VALID
DUP03149,ACC004026,GOLD00510,VALID
DUP03150,ACC007395,GOLD02927,VALID
DUP03151,ACC007858,GOLD02950,VALID
DUP03152,ACC006438,GOLD02392,VALID
DUP03153,ACC009106,GOLD02609,VALID
DUP03154,ACC004464,GOLD01473,VALID
DUP03155,ACC000085,GOLD01612,VALID
DUP03156,ACC003490,GOLD02850,VALID
DUP03157,ACC007673,GOLD01900,VALID
DUP03158,ACC009541,GOLD00023,VALID
DUP03159,ACC008452,GOLD02249,VALID
DUP03160,ACC002764,GOLD02989,VALID
DUP03161,ACC006038,GOLD00391,VALID
DUP03162,ACC003502,GOLD01932,VALID
DUP03163,ACC005053,GOLD01235,VALID
DUP03164,ACC004195,GOLD01737,VALID
DUP03165,ACC004497,GOLD00512,VALID
DUP03166,ACC002977,GOLD02034,VALID
DUP03167,ACC002149,GOLD02535,VALID
DUP03168,ACC003057,GOLD01623,VALID
DUP03169,ACC000924,GOLD02468,VALID
DUP03170,ACC000207,GOLD01792,VALID
DUP03171,ACC009738,GOLD01445,VALID
DUP03172,ACC008368,GOLD02785,VALID
DUP03173,ACC003765,GOLD00156,VALID
DUP03174,ACC000043,GOLD01180,VALID
DUP03175,ACC002497,GOLD00896,VALID
DUP03176,ACC006012,GOLD02239,VALID
DUP03177,ACC008064,GOLD01633,VALID
DUP03178,ACC004614,GOLD00762,VALID
DUP03179,ACC000487,GOLD01182,VALID
DUP03180,ACC006659,GOLD00649,VALID
DUP03181,ACC007379,GOLD02290,VALID
DUP03182,ACC005472,GOLD01926,VALID
DUP03183,ACC004638,GOLD00835,VALID
DUP03184,ACC003824,GOLD01621,VALID
DUP03185,ACC006207,GOLD02074,VALID
DUP03186,ACC000209,GOLD00883,VALID
DUP03187,ACC001807,GOLD01006,VALID
DUP03188,ACC006589,GOLD00035,VALID
DUP03189,ACC007804,GOLD01063,VALID
DUP03190,ACC006148,GOLD00037,VALID
DUP03191,ACC000095,GOLD01380,VALID
DUP03192,ACC007306,GOLD00759,VALID
DUP03193,ACC002774,GOLD01891,VALID
DUP03194,ACC003407,GOLD01251,VALID
DUP03195,ACC007521,GOLD00156,VALID
DUP03196,ACC000078,GOLD01436,VALID
DUP03197,ACC006805,GOLD01541,VALID
DUP03198,ACC003316,GOLD00918,VALID
DUP03199,ACC008967,GOLD02273,VALID
DUP03200,ACC004499,GOLD00045,VALID
DUP03201,ACC004557,GOLD01332,VALID
DUP03202,ACC004245,GOLD00563,VALID
DUP03203,ACC001767,GOLD02155,VALID
DUP03204,ACC001249,GOLD02584,VALID
DUP03205,ACC008208,GOLD00907,VALID
DUP03206,ACC007478,GOLD00216,VALID
DUP03207,ACC007899,GOLD01598,VALID
DUP03208,ACC008065,GOLD00036,VALID
DUP03209,ACC006310,GOLD00216,VALID
DUP03210,ACC006161,GOLD01937,VALID
DUP03211,ACC003260,GOLD00392,VALID
DUP03212,ACC001678,GOLD00099,VALID
DUP03213,ACC003963,GOLD02492,VALID
DUP03214,ACC001979,GOLD01949,VALID
DUP03215,ACC008783,GOLD01754,VALID
DUP03216,ACC005068,GOLD02083,VALID
DUP03217,ACC004040,GOLD00790,VALID
DUP03218,ACC002221,GOLD01679,VALID
DUP03219,ACC004792,GOLD02606,VALID
DUP03220,ACC007281,GOLD01406,VALID
DUP03221,ACC002277,GOLD00795,VALID
DUP03222,ACC001311,GOLD02987,VALID
DUP03223,ACC005804,GOLD01345,VALID
DUP03224,ACC004585,GOLD02865,VALID
DUP03225,ACC007170,GOLD01565,VALID
DUP03226,ACC003656,GOLD00247,VALID
DUP03227,ACC006044,GOLD00385,VALID
DUP03228,ACC002502,GOLD02370,VALID
DUP03229,ACC008762,GOLD01425,VALID
DUP03230,ACC006261,GOLD00297,VALID
DUP03231,ACC003827,GOLD00217,VALID
DUP03232,ACC004825,GOLD01527,VALID
DUP03233,ACC001702,GOLD00353,VALID
DUP03234,ACC006732,GOLD00659,VALID
DUP03235,ACC001176,GOLD01933,VALID
DUP03236,ACC000862,GOLD01670,VALID
DUP03237,ACC005256,GOLD02596,VALID
DUP03238,ACC001354,GOLD00256,VALID
DUP03239,ACC007035,GOLD00716,VALID
DUP03240,ACC007856,GOLD00562,VALID
DUP03241,ACC004551,GOLD02238,VALID
DUP03242,ACC008138,GOLD01107,VALID
DUP03243,ACC002390,GOLD01141,VALID
DUP03244,ACC006856,GOLD01626,VALID
DUP03245,ACC007358,GOLD00315,VALID
DUP03246,ACC000213,GOLD02840,VALID
DUP03247,ACC004225,GOLD01292,VALID
DUP03248,ACC008952,GOLD00818,VALID
DUP03249,ACC006754,GOLD02964,VALID
DUP03250,ACC006849,GOLD02436,VALID
DUP03251,ACC000786,GOLD00191,VALID
DUP03252,ACC009377,GOLD00753,VALID
DUP03253,ACC009279,GOLD01049,VALID
DUP03254,ACC006683,GOLD00011,VALID
DUP03255,ACC000638,GOLD01503,VALID
DUP03256,ACC000101,GOLD01601,VALID
DUP03257,ACC001300,GOLD02503,VALID
DUP03258,ACC008557,GOLD02671,VALID
DUP03259,ACC000973,GOLD00604,VALID
DUP03260,ACC008066,GOLD00108,VALID
DUP03261,ACC007233,GOLD01416,VALID
DUP03262,ACC005451,GOLD00687,VALID
DUP03263,ACC001775,GOLD01126,VALID
DUP03264,ACC006587,GOLD02862,VALID
DUP03265,ACC008716,GOLD02580,VALID
DUP03266,ACC008850,GOLD00266,VALID
DUP03267,ACC008502,GOLD01148,VALID
DUP03268,ACC001344,GOLD01470,VALID
DUP03269,ACC009663,GOLD01340,VALID
DUP03270,ACC000233,GOLD01434,VALID
DUP03271,ACC008909,GOLD02812,VALID
DUP03272,ACC008696,GOLD01607,VALID
DUP03273,ACC002781,GOLD00356,VALID
DUP03274,ACC008682,GOLD01209,VALID
DUP03275,ACC005899,GOLD00137,VALID
DUP03276,ACC002931,GOLD02721,VALID
DUP03277,ACC005816,GOLD00921,VALID
DUP03278,ACC003099,GOLD00263,VALID
DUP03279,ACC007818,GOLD02702,VALID
DUP03280,ACC003921,GOLD00025,VALID
DUP03281,ACC001495,GOLD02137,VALID
DUP03282,ACC008639,GOLD01031,VALID
DUP03283,ACC009942,GOLD01203,VALID
DUP03284,ACC003770,GOLD01189,VALID
DUP03285,ACC001566,GOLD00320,VALID
DUP03286,ACC006521,GOLD02957,VALID
DUP03287,ACC000067,GOLD02885,VALID
DUP03288,ACC007608,GOLD02504,VALID
DUP03289,ACC009547,GOLD01615,VALID
DUP03290,ACC004807,GOLD01196,VALID
DUP03291,ACC006893,GOLD02944,VALID
DUP03292,ACC004664,GOLD00752,VALID
DUP03293,ACC003833,GOLD01413,VALID
DUP03294,ACC004421,GOLD02893,VALID
DUP03295,ACC009211,GOLD01358,VALID
DUP03296,ACC004133,GOLD00836,VALID
DUP03297,ACC007067,GOLD00969,VALID
DUP03298,ACC000712,GOLD00250,VALID
DUP03299,ACC000928,GOLD00218,VALID
DUP03300,ACC003894,GOLD00385,VALID
DUP03301,ACC007971,GOLD02718,VALID
DUP03302,ACC004725,GOLD02536,VALID
DUP03303,ACC004637,GOLD02076,VALID
DUP03304,ACC004929,GOLD02323,VALID
DUP03305,ACC006137,GOLD02931,VALID
DUP03306,ACC009351,GOLD00968,VALID
DUP03307,ACC005094,GOLD01955,VALID
DUP03308,ACC001919,GOLD02605,VALID
DUP03309,ACC000078,GOLD01832,VALID
DUP03310,ACC006374,GOLD01356,VALID
DUP03311,ACC009464,GOLD01042,VALID
DUP03312,ACC009226,GOLD01376,VALID
DUP03313,ACC002031,GOLD02930,VALID
DUP03314,ACC007164,GOLD02010,VALID
DUP03315,ACC004025,GOLD01116,VALID
DUP03316,ACC007337,GOLD02657,VALID
DUP03317,ACC007708,GOLD02034,VALID
DUP03318,ACC002286,GOLD02251,VALID
DUP03319,ACC006514,GOLD02698,VALID
DUP03320,ACC007262,GOLD01261,VALID
DUP03321,ACC002699,GOLD02639,VALID
DUP03322,ACC007521,GOLD00573,VALID
DUP03323,ACC005569,GOLD00007,VALID
DUP03324,ACC002244,GOLD01518,VALID
DUP03325,ACC001428,GOLD02380,VALID
DUP03326,ACC009366,GOLD00304,VALID
DUP03327,ACC009630,GOLD02695,VALID
DUP03328,ACC009474,GOLD02809,VALID
DUP03329,ACC005169,GOLD00602,VALID
DUP03330,ACC002257,GOLD02661,VALID
DUP03331,ACC001470,GOLD02491,VALID
DUP03332,ACC009015,GOLD02319,VALID
DUP03333,ACC009080,GOLD02535,VALID
DUP03334,ACC004433,GOLD01722,VALID
DUP03335,ACC006533,GOLD00133,VALID
DUP03336,ACC003594,GOLD00584,VALID
DUP03337,ACC004119,GOLD01223,VALID
DUP03338,ACC004570,GOLD00339,VALID
DUP03339,ACC000087,GOLD00847,VALID
DUP03340,ACC008250,GOLD01260,VALID
DUP03341,ACC007428,GOLD02720,VALID
DUP03342,ACC002860,GOLD01008,VALID
DUP03343,ACC002765,GOLD01922,VALID
DUP03344,ACC003920,GOLD00358,VALID
DUP03345,ACC007305,GOLD00193,VALID
DUP03346,ACC005242,GOLD02127,VALID
DUP03347,ACC002767,GOLD02869,VALID
DUP03348,ACC006183,GOLD01537,VALID
DUP03349,ACC005845,GOLD02771,VALID
DUP03350,ACC009481,GOLD02031,VALID
DUP03351,ACC006344,GOLD00714,VALID
DUP03352,ACC004764,GOLD01298,VALID
DUP03353,ACC000263,GOLD00103,VALID
DUP03354,ACC001517,GOLD00232,VALID
DUP03355,ACC007566,GOLD02288,VALID
DUP03356,ACC001081,GOLD02379,VALID
DUP03357,ACC001023,GOLD00596,VALID
DUP03358,ACC000921,GOLD01936,VALID
DUP03359,ACC005713,GOLD02646,VALID
DUP03360,ACC004977,GOLD02332,VALID
DUP03361,ACC004484,GOLD02225,VALID
DUP03362,ACC004993,GOLD00214,VALID
DUP03363,ACC000315,GOLD02093,VALID
DUP03364,ACC009385,GOLD02788,VALID
DUP03365,ACC006863,GOLD01980,VALID
DUP03366,ACC005447,GOLD02775,VALID
DUP03367,ACC005357,GOLD00876,VALID
DUP03368,ACC007312,GOLD01444,VALID
DUP03369,ACC003686,GOLD01609,VALID
DUP03370,ACC009851,GOLD02107,VALID
DUP03371,ACC003313,GOLD00201,VALID
DUP03372,ACC005072,GOLD02882,VALID
DUP03373,ACC005879,GOLD01557,VALID
DUP03374,ACC000914,GOLD00937,VALID
DUP03375,ACC006581,GOLD00655,VALID
DUP03376,ACC006288,GOLD00737,VALID
DUP03377,ACC007996,GOLD02728,VALID
DUP03378,ACC003101,GOLD01815,VALID
DUP03379,ACC008356,GOLD01577,VALID
DUP03380,ACC000073,GOLD02259,VALID
DUP03381,ACC006213,GOLD01273,VALID
DUP03382,ACC004290,GOLD02405,VALID
DUP03383,ACC005617,GOLD00706,VALID
DUP03384,ACC005931,GOLD02428,VALID
DUP03385,ACC003264,GOLD02806,VALID
DUP03386,ACC007106,GOLD02625,VALID
DUP03387,ACC001901,GOLD02230,VALID
DUP03388,ACC002258,GOLD02380,VALID
DUP03389,ACC004396,GOLD01360,VALID
DUP03390,ACC003049,GOLD02168,VALID
DUP03391,ACC003386,GOLD02474,VALID
DUP03392,ACC000360,GOLD01506,VALID
DUP03393,ACC005216,GOLD02049,VALID
DUP03394,ACC007953,GOLD00239,VALID
DUP03395,ACC003050,GOLD00173,VALID
DUP03396,ACC006015,GOLD00456,VALID
DUP03397,ACC003440,GOLD00040,VALID
DUP03398,ACC004192,GOLD02262,VALID
DUP03399,ACC007357,GOLD01955,VALID
DUP03400,ACC002753,GOLD00444,VALID
DUP03401,ACC004660,GOLD00322,VALID
DUP03402,ACC004474,GOLD01172,VALID
DUP03403,ACC005461,GOLD00846,VALID
DUP03404,ACC001085,GOLD02194,VALID
DUP03405,ACC008113,GOLD02287,VALID
DUP03406,ACC002356,GOLD00087,VALID
DUP03407,ACC000989,GOLD02956,VALID
DUP03408,ACC003098,GOLD01149,VALID
DUP03409,ACC007972,GOLD02202,VALID
DUP03410,ACC007747,GOLD00859,VALID
DUP03411,ACC003468,GOLD02105,VALID
DUP03412,ACC002037,GOLD00971,VALID
DUP03413,ACC007511,GOLD01800,VALID
DUP03414,ACC000138,GOLD01332,VALID
DUP03415,ACC008673,GOLD00640,VALID
DUP03416,ACC006245,GOLD00215,VALID
DUP03417,ACC002111,GOLD02606,VALID
DUP03418,ACC009139,GOLD00881,VALID
DUP03419,ACC009907,GOLD01867,VALID
DUP03420,ACC008823,GOLD00945,VALID
DUP03421,ACC008769,GOLD02648,VALID
DUP03422,ACC004919,GOLD00886,VALID
DUP03423,ACC007859,GOLD00788,VALID
DUP03424,ACC009144,GOLD02349,VALID
DUP03425,ACC009196,GOLD02329,VALID
DUP03426,ACC002948,GOLD01768,VALID
DUP03427,ACC009106,GOLD02744,VALID
DUP03428,ACC003258,GOLD00252,VALID
DUP03429,ACC002676,GOLD01377,VALID
DUP03430,ACC001770,GOLD00023,VALID
DUP03431,ACC006509,GOLD00559,VALID
DUP03432,ACC000019,GOLD00839,VALID
DUP03433,ACC002539,GOLD00911,VALID
DUP03434,ACC008500,GOLD01367,VALID
DUP03435,ACC000623,GOLD01050,VALID
DUP03436,ACC006638,GOLD00317,VALID
DUP03437,ACC004851,GOLD01115,VALID
DUP03438,ACC008784,GOLD02154,VALID
DUP03439,ACC007210,GOLD02925,VALID
DUP03440,ACC006763,GOLD01506,VALID
DUP03441,ACC005893,GOLD00955,VALID
DUP03442,ACC008418,GOLD00829,VALID
DUP03443,ACC004782,GOLD00921,VALID
DUP03444,ACC000682,GOLD02663,VALID
DUP03445,ACC003709,GOLD02549,VALID
DUP03446,ACC005244,GOLD01570,VALID
DUP03447,ACC004493,GOLD00112,VALID
DUP03448,ACC001976,GOLD01720,VALID
DUP03449,ACC009484,GOLD02126,VALID
DUP03450,ACC009443,GOLD02885,VALID
DUP03451,ACC009553,GOLD02372,VALID
DUP03452,ACC002140,GOLD01724,VALID
DUP03453,ACC007140,GOLD02619,VALID
DUP03454,ACC004717,GOLD02483,VALID
DUP03455,ACC008366,GOLD01333,VALID
DUP03456,ACC000015,GOLD00263,VALID
DUP03457,ACC004945,GOLD00930,VALID
DUP03458,ACC006157,GOLD01767,VALID
DUP03459,ACC009492,GOLD01429,VALID
DUP03460,ACC006458,GOLD01260,VALID
DUP03461,ACC004717,GOLD02458,VALID
DUP03462,ACC003789,GOLD01586,VALID
DUP03463,ACC003136,GOLD02882,VALID
DUP03464,ACC007832,GOLD01886,VALID
DUP03465,ACC008500,GOLD00716,VALID
DUP03466,ACC004106,GOLD00785,VALID
DUP03467,ACC005128,GOLD02611,VALID
DUP03468,ACC005555,GOLD02313,VALID
DUP03469,ACC003986,GOLD02341,VALID
DUP03470,ACC006467,GOLD01758,VALID
DUP03471,ACC009052,GOLD01936,VALID
DUP03472,ACC006239,GOLD02223,VALID
DUP03473,ACC005219,GOLD01041,VALID
DUP03474,ACC006801,GOLD02306,VALID
DUP03475,ACC001811,GOLD00616,VALID
DUP03476,ACC001510,GOLD01768,VALID
DUP03477,ACC009958,GOLD02903,VALID
DUP03478,ACC003638,GOLD01555,VALID
DUP03479,ACC005274,GOLD00140,VALID
DUP03480,ACC003367,GOLD02053,VALID
DUP03481,ACC005314,GOLD02803,VALID
DUP03482,ACC000988,GOLD01434,VALID
DUP03483,ACC007907,GOLD02493,VALID
DUP03484,ACC005834,GOLD01175,VALID
DUP03485,ACC003603,GOLD02226,VALID
DUP03486,ACC001494,GOLD00599,VALID
DUP03487,ACC007571,GOLD02879,VALID
DUP03488,ACC008215,GOLD00221,VALID
DUP03489,ACC005806,GOLD00966,VALID
DUP03490,ACC006751,GOLD02045,VALID
DUP03491,ACC005463,GOLD02614,VALID
DUP03492,ACC003625,GOLD00497,VALID
DUP03493,ACC006539,GOLD02685,VALID
DUP03494,ACC000407,GOLD01804,VALID
DUP03495,ACC003975,GOLD00534,VALID
DUP03496,ACC009508,GOLD01745,VALID
DUP03497,ACC003082,GOLD01839,VALID
DUP03498,ACC001892,GOLD01452,VALID
DUP03499,ACC001137,GOLD00391,VALID
DUP03500,ACC002933,GOLD00304,VALID
DUP03501,ACC008131,GOLD01881,VALID
DUP03502,ACC008561,GOLD02731,VALID
DUP03503,ACC002842,GOLD02182,VALID
DUP03504,ACC002702,GOLD02050,VALID
DUP03505,ACC004134,GOLD02395,VALID
DUP03506,ACC002915,GOLD00062,VALID
DUP03507,ACC004407,GOLD02409,VALID
DUP03508,ACC000102,GOLD02609,VALID
DUP03509,ACC009556,GOLD02962,VALID
DUP03510,ACC007616,GOLD02674,VALID
DUP03511,ACC005183,GOLD01443,VALID
DUP03512,ACC008024,GOLD00383,VALID
DUP03513,ACC008852,GOLD01457,VALID
DUP03514,ACC009741,GOLD00986,VALID
DUP03515,ACC009995,GOLD00779,VALID
DUP03516,ACC005890,GOLD00986,VALID
DUP03517,ACC001541,GOLD01579,VALID
DUP03518,ACC002477,GOLD01613,VALID
DUP03519,ACC006968,GOLD00745,VALID
DUP03520,ACC003088,GOLD01233,VALID
DUP03521,ACC002010,GOLD02505,VALID
DUP03522,ACC002798,GOLD01922,VALID
DUP03523,ACC009187,GOLD00895,VALID
DUP03524,ACC008607,GOLD02600,VALID
DUP03525,ACC007926,GOLD02530,VALID
DUP03526,ACC007408,GOLD00479,VALID
DUP03527,ACC003394,GOLD00045,VALID
DUP03528,ACC005777,GOLD00781,VALID
DUP03529,ACC003842,GOLD00739,VALID
DUP03530,ACC000001,GOLD02773,VALID
DUP03531,ACC004937,GOLD02082,VALID
DUP03532,ACC009732,GOLD00355,VALID
DUP03533,ACC000504,GOLD00187,VALID
DUP03534,ACC002812,GOLD02178,VALID
DUP03535,ACC004164,GOLD00751,VALID
DUP03536,ACC008342,GOLD00677,VALID
DUP03537,ACC006537,GOLD01465,VALID
DUP03538,ACC009596,GOLD00019,VALID
DUP03539,ACC005176,GOLD02303,VALID
DUP03540,ACC003010,GOLD02001,VALID
DUP03541,ACC008257,GOLD00920,VALID
DUP03542,ACC004914,GOLD01703,VALID
DUP03543,ACC007728,GOLD02234,VALID
DUP03544,ACC008257,GOLD00833,VALID
DUP03545,ACC009569,GOLD00888,VALID
DUP03546,ACC005497,GOLD00564,VALID
DUP03547,ACC004482,GOLD00942,VALID
DUP03548,ACC003750,GOLD01572,VALID
DUP03549,ACC006875,GOLD02108,VALID
DUP03550,ACC003848,GOLD02912,VALID
DUP03551,ACC002409,GOLD00738,VALID
DUP03552,ACC001124,GOLD00559,VALID
DUP03553,ACC001019,GOLD02121,VALID
DUP03554,ACC007971,GOLD00669,VALID
DUP03555,ACC002784,GOLD00275,VALID
DUP03556,ACC007782,GOLD00994,VALID
DUP03557,ACC003688,GOLD02741,VALID
DUP03558,ACC007695,GOLD00083,VALID
DUP03559,ACC003613,GOLD01468,VALID
DUP03560,ACC000393,GOLD02978,VALID
DUP03561,ACC002072,GOLD00328,VALID
DUP03562,ACC003545,GOLD00944,VALID
DUP03563,ACC003503,GOLD00136,VALID
DUP03564,ACC007488,GOLD02155,VALID
DUP03565,ACC002802,GOLD00302,VALID
DUP03566,ACC004645,GOLD01721,VALID
DUP03567,ACC003624,GOLD00258,VALID
DUP03568,ACC001560,GOLD01181,VALID
DUP03569,ACC000107,GOLD01027,VALID
DUP03570,ACC000098,GOLD02846,VALID
DUP03571,ACC005347,GOLD02503,VALID
DUP03572,ACC000180,GOLD02582,VALID
DUP03573,ACC006925,GOLD02561,VALID
DUP03574,ACC008799,GOLD02079,VALID
DUP03575,ACC003543,GOLD01630,VALID
DUP03576,ACC008783,GOLD02476,VALID
DUP03577,ACC003342,GOLD00961,VALID
DUP03578,ACC001353,GOLD02664,VALID
DUP03579,ACC005774,GOLD00806,VALID
DUP03580,ACC007418,GOLD02034,VALID
DUP03581,ACC005779,GOLD02395,VALID
DUP03582,ACC003303,GOLD02622,VALID
DUP03583,ACC002200,GOLD02342,VALID
DUP03584,ACC007029,GOLD01188,VALID
DUP03585,ACC007207,GOLD00063,VALID
DUP03586,ACC004305,GOLD02398,VALID
DUP03587,ACC005063,GOLD02814,VALID
DUP03588,ACC005374,GOLD01481,VALID
DUP03589,ACC001724,GOLD00797,VALID
DUP03590,ACC000410,GOLD01473,VALID
DUP03591,ACC002917,GOLD01926,VALID
DUP03592,ACC008835,GOLD01203,VALID
DUP03593,ACC007542,GOLD01529,VALID
DUP03594,ACC002580,GOLD00604,VALID
DUP03595,ACC006895,GOLD01699,VALID
DUP03596,ACC007001,GOLD01392,VALID
DUP03597,ACC000213,GOLD00086,VALID
DUP03598,ACC009933,GOLD02557,VALID
DUP03599,ACC008913,GOLD00390,VALID
DUP03600,ACC007598,GOLD01771,VALID
DUP03601,ACC007865,GOLD02029,VALID
DUP03602,ACC003248,GOLD02235,VALID
DUP03603,ACC004143,GOLD02970,VALID
DUP03604,ACC007461,GOLD01738,VALID
DUP03605,ACC002553,GOLD01351,VALID
DUP03606,ACC009587,GOLD00083,VALID
DUP03607,ACC005027,GOLD00430,VALID
DUP03608,ACC008665,GOLD02223,VALID
DUP03609,ACC006120,GOLD02673,VALID
DUP03610,ACC008966,GOLD01562,VALID
DUP03611,ACC007499,GOLD01057,VALID
DUP03612,ACC009969,GOLD02880,VALID
DUP03613,ACC003389,GOLD01151,VALID
DUP03614,ACC006685,GOLD02626,VALID
DUP03615,ACC005275,GOLD01650,VALID
DUP03616,ACC004110,GOLD02925,VALID
DUP03617,ACC009806,GOLD00973,VALID
DUP03618,ACC008345,GOLD01533,VALID
DUP03619,ACC007959,GOLD02514,VALID
DUP03620,ACC002925,GOLD00666,VALID
DUP03621,ACC004688,GOLD01437,VALID
DUP03622,ACC006580,GOLD02134,VALID
DUP03623,ACC006581,GOLD02963,VALID
DUP03624,ACC007635,GOLD00283,VALID
DUP03625,ACC001757,GOLD01483,VALID
DUP03626,ACC007199,GOLD01657,VALID
DUP03627,ACC006231,GOLD01645,VALID
DUP03628,ACC002764,GOLD01189,VALID
DUP03629,ACC001349,GOLD01524,VALID
DUP03630,ACC005057,GOLD02524,VALID
DUP03631,ACC001303,GOLD02260,VALID
DUP03632,ACC003999,GOLD00573,VALID
DUP03633,ACC005053,GOLD00701,VALID
DUP03634,ACC004699,GOLD01728,VALID
DUP03635,ACC006372,GOLD00759,VALID
DUP03636,ACC007757,GOLD02821,VALID
DUP03637,ACC002293,GOLD00997,VALID
DUP03638,ACC009416,GOLD00801,VALID
DUP03639,ACC000484,GOLD02894,VALID
DUP03640,ACC001604,GOLD00237,VALID
