lead_id,entity_type,completeness_score,validity_score,consistency_score,uniqueness_score,freshness_score,record_quality_score,quality_grade,issue_count,high_severity_issues,module6_golden_record_eligible
LEA003861,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003862,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003863,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003864,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003865,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003866,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003867,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003868,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003869,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003870,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003871,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003872,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003873,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003874,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003875,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003876,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003877,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003878,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003879,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003880,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003881,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003882,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003883,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003884,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003885,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003886,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003887,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003888,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003889,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003890,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003891,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003892,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003893,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003894,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003895,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003896,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003897,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003898,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003899,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003900,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003901,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003902,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003903,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003904,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003905,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003906,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003907,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003908,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003909,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003910,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003911,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003912,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003913,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003914,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003915,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003916,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003917,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003918,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003919,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003920,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003921,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003922,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003923,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003924,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003925,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003926,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003927,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003928,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003929,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003930,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003931,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003932,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003933,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003934,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003935,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003936,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003937,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003938,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003939,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003940,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003941,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003942,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003943,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003944,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003945,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003946,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003947,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003948,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003949,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003950,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003951,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003952,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003953,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003954,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003955,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003956,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003957,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003958,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003959,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003960,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003961,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003962,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003963,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003964,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003965,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003966,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003967,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003968,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003969,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003970,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003971,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003972,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003973,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003974,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003975,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003976,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003977,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003978,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003979,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003980,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003981,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003982,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003983,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003984,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003985,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003986,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003987,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003988,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003989,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003990,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003991,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003992,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003993,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003994,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003995,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003996,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003997,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003998,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA003999,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004000,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004001,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004002,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004003,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004004,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004005,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004006,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004007,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004008,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004009,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004010,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004011,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004012,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004013,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004014,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004015,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004016,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004017,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004018,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004019,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004020,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004021,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004022,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004023,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004024,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004025,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004026,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004027,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004028,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004029,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004030,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004031,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004032,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004033,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004034,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004035,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004036,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004037,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004038,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004039,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004040,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004041,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004042,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004043,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004044,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004045,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004046,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004047,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004048,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004049,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004050,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004051,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004052,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004053,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004054,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004055,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004056,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004057,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004058,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004059,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004060,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004061,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004062,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004063,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004064,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004065,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004066,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004067,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004068,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004069,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004070,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004071,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004072,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004073,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004074,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004075,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004076,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004077,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004078,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004079,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004080,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004081,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004082,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004083,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004084,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004085,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004086,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004087,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004088,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004089,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004090,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004091,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004092,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004093,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004094,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004095,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004096,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004097,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004098,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004099,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004100,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004101,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004102,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004103,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004104,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004105,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004106,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004107,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004108,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004109,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004110,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004111,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004112,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004113,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004114,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004115,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004116,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004117,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004118,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004119,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004120,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004121,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004122,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004123,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004124,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004125,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004126,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004127,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004128,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004129,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004130,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004131,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004132,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004133,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004134,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004135,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004136,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004137,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004138,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004139,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004140,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004141,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004142,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004143,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004144,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004145,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004146,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004147,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004148,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004149,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004150,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004151,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004152,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004153,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004154,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004155,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004156,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004157,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004158,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004159,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004160,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004161,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004162,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004163,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004164,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004165,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004166,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004167,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004168,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004169,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004170,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004171,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004172,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004173,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004174,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004175,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
LEA004176,LEAD,100.0,0.0,100.0,100.0,100.0,75.0,C,1,0,NO
