lead_id,lead_name,source,status,duplicate_count,absorbed_ids
LEA002809,Lead 2808,LinkedIn,New,0,
LEA002810,Lead 2809,Event,Qualified,0,
LEA002811,Lead 2810,Event,Converted,0,
LEA002812,Lead 2811,Event,New,0,
LEA002813,Lead 2812,Event,Working,0,
LEA002814,Lead 2813,LinkedIn,Qualified,0,
LEA002815,Lead 2814,Web,Working,0,
LEA002816,Lead 2815,Web,Working,0,
LEA002817,Lead 2816,Event,Converted,0,
LEA002818,Lead 2817,Web,Converted,0,
LEA002819,Lead 2818,Referral,Working,0,
LEA002820,Lead 2819,Web,Qualified,0,
LEA002821,Lead 2820,Web,New,0,
LEA002822,Lead 2821,LinkedIn,Converted,0,
LEA002823,Lead 2822,LinkedIn,New,0,
LEA002824,Lead 2823,LinkedIn,Qualified,0,
LEA002825,Lead 2824,Event,Working,0,
LEA002826,Lead 2825,Event,Converted,0,
LEA002827,Lead 2826,LinkedIn,Converted,0,
LEA002828,Lead 2827,Event,New,0,
LEA002829,Lead 2828,Event,Converted,0,
LEA002830,Lead 2829,LinkedIn,Qualified,0,
LEA002831,Lead 2830,Event,Qualified,0,
LEA002832,Lead 2831,LinkedIn,Converted,0,
LEA002833,Lead 2832,Event,Qualified,0,
LEA002834,Lead 2833,Web,Working,0,
LEA002835,Lead 2834,Event,Qualified,0,
LEA002836,Lead 2835,Event,New,0,
LEA002837,Lead 2836,Referral,Converted,0,
LEA002838,Lead 2837,Event,New,0,
LEA002839,Lead 2838,Event,Qualified,0,
LEA002840,Lead 2839,Event,Qualified,0,
LEA002841,Lead 2840,LinkedIn,New,0,
LEA002842,Lead 2841,Event,Working,0,
LEA002843,Lead 2842,LinkedIn,New,0,
LEA002844,Lead 2843,Referral,Converted,0,
LEA002845,Lead 2844,Web,Converted,0,
LEA002846,Lead 2845,Referral,Converted,0,
LEA002847,Lead 2846,Web,Qualified,0,
LEA002848,Lead 2847,Web,New,0,
LEA002849,Lead 2848,LinkedIn,Working,0,
LEA002850,Lead 2849,LinkedIn,Converted,0,
LEA002851,Lead 2850,LinkedIn,New,0,
LEA002852,Lead 2851,Web,Qualified,0,
LEA002853,Lead 2852,Web,New,0,
LEA002854,Lead 2853,Event,New,0,
LEA002855,Lead 2854,Referral,New,0,
LEA002856,Lead 2855,LinkedIn,Working,0,
LEA002857,Lead 2856,LinkedIn,Qualified,0,
LEA002858,Lead 2857,Event,Converted,0,
LEA002859,Lead 2858,LinkedIn,Working,0,
LEA002860,Lead 2859,Referral,Qualified,0,
LEA002861,Lead 2860,Referral,Converted,0,
LEA002862,Lead 2861,LinkedIn,Qualified,0,
LEA002863,Lead 2862,Web,New,0,
LEA002864,Lead 2863,Web,New,0,
LEA002865,Lead 2864,LinkedIn,New,0,
LEA002866,Lead 2865,Event,Qualified,0,
LEA002867,Lead 2866,Referral,Working,0,
LEA002868,Lead 2867,Web,New,0,
LEA002869,Lead 2868,Event,New,0,
LEA002870,Lead 2869,Event,Qualified,0,
LEA002871,Lead 2870,Referral,Converted,0,
LEA002872,Lead 2871,LinkedIn,Qualified,0,
LEA002873,Lead 2872,LinkedIn,Converted,0,
LEA002874,Lead 2873,Event,Converted,0,
LEA002875,Lead 2874,LinkedIn,Qualified,0,
LEA002876,Lead 2875,Event,Converted,0,
LEA002877,Lead 2876,LinkedIn,New,0,
LEA002878,Lead 2877,LinkedIn,Qualified,0,
LEA002879,Lead 2878,Event,Converted,0,
LEA002880,Lead 2879,Referral,Working,0,
LEA002881,Lead 2880,Referral,New,0,
LEA002882,Lead 2881,LinkedIn,Qualified,0,
LEA002883,Lead 2882,Referral,Qualified,0,
LEA002884,Lead 2883,Event,New,0,
LEA002885,Lead 2884,LinkedIn,Qualified,0,
LEA002886,Lead 2885,Event,New,0,
LEA002887,Lead 2886,Event,Working,0,
LEA002888,Lead 2887,Referral,Working,0,
LEA002889,Lead 2888,Referral,Qualified,0,
LEA002890,Lead 2889,Web,Qualified,0,
LEA002891,Lead 2890,Event,Converted,0,
LEA002892,Lead 2891,Event,Converted,0,
LEA002893,Lead 2892,Web,New,0,
LEA002894,Lead 2893,Event,Converted,0,
LEA002895,Lead 2894,LinkedIn,Converted,0,
LEA002896,Lead 2895,Web,Working,0,
LEA002897,Lead 2896,LinkedIn,Converted,0,
LEA002898,Lead 2897,Event,Working,0,
LEA002899,Lead 2898,Web,New,0,
LEA002900,Lead 2899,Event,Working,0,
LEA002901,Lead 2900,Web,Converted,0,
LEA002902,Lead 2901,LinkedIn,New,0,
LEA002903,Lead 2902,LinkedIn,Working,0,
LEA002904,Lead 2903,Referral,Working,0,
LEA002905,Lead 2904,LinkedIn,New,0,
LEA002906,Lead 2905,Web,New,0,
LEA002907,Lead 2906,Event,Working,0,
LEA002908,Lead 2907,Referral,Working,0,
LEA002909,Lead 2908,Web,Working,0,
LEA002910,Lead 2909,Web,Working,0,
LEA002911,Lead 2910,Referral,Working,0,
LEA002912,Lead 2911,LinkedIn,Working,0,
LEA002913,Lead 2912,Event,Qualified,0,
LEA002914,Lead 2913,Web,Converted,0,
LEA002915,Lead 2914,Event,Working,0,
LEA002916,Lead 2915,Event,Converted,0,
LEA002917,Lead 2916,Event,New,0,
LEA002918,Lead 2917,Web,Working,0,
LEA002919,Lead 2918,Web,Converted,0,
LEA002920,Lead 2919,LinkedIn,Converted,0,
LEA002921,Lead 2920,Web,Working,0,
LEA002922,Lead 2921,Event,Converted,0,
LEA002923,Lead 2922,Event,Qualified,0,
LEA002924,Lead 2923,Event,New,0,
LEA002925,Lead 2924,Event,Qualified,0,
LEA002926,Lead 2925,Event,Working,0,
LEA002927,Lead 2926,Event,Qualified,0,
LEA002928,Lead 2927,LinkedIn,Working,0,
LEA002929,Lead 2928,Referral,Converted,0,
LEA002930,Lead 2929,Event,Converted,0,
LEA002931,Lead 2930,LinkedIn,Qualified,0,
LEA002932,Lead 2931,Referral,New,0,
LEA002933,Lead 2932,LinkedIn,Working,0,
LEA002934,Lead 2933,Referral,Working,0,
LEA002935,Lead 2934,Event,Qualified,0,
LEA002936,Lead 2935,LinkedIn,New,0,
LEA002937,Lead 2936,Web,Converted,0,
LEA002938,Lead 2937,Event,Converted,0,
LEA002939,Lead 2938,Web,Converted,0,
LEA002940,Lead 2939,Event,Converted,0,
LEA002941,Lead 2940,LinkedIn,Working,0,
LEA002942,Lead 2941,Web,New,0,
LEA002943,Lead 2942,Web,Converted,0,
LEA002944,Lead 2943,Web,Converted,0,
LEA002945,Lead 2944,LinkedIn,Working,0,
LEA002946,Lead 2945,Event,Qualified,0,
LEA002947,Lead 2946,Web,Working,0,
LEA002948,Lead 2947,Referral,Working,0,
LEA002949,Lead 2948,Referral,Converted,0,
LEA002950,Lead 2949,Event,Working,0,
LEA002951,Lead 2950,Event,Converted,0,
LEA002952,Lead 2951,Event,Working,0,
LEA002953,Lead 2952,LinkedIn,Converted,0,
LEA002954,Lead 2953,Referral,Qualified,0,
LEA002955,Lead 2954,Referral,Converted,0,
LEA002956,Lead 2955,Event,Qualified,0,
LEA002957,Lead 2956,Referral,Converted,0,
LEA002958,Lead 2957,Web,Working,0,
LEA002959,Lead 2958,Referral,Qualified,0,
LEA002960,Lead 2959,Referral,Converted,0,
LEA002961,Lead 2960,Web,Working,0,
LEA002962,Lead 2961,Web,Working,0,
LEA002963,Lead 2962,LinkedIn,Converted,0,
LEA002964,Lead 2963,Referral,Qualified,0,
LEA002965,Lead 2964,LinkedIn,Working,0,
LEA002966,Lead 2965,LinkedIn,Qualified,0,
LEA002967,Lead 2966,LinkedIn,New,0,
LEA002968,Lead 2967,Referral,Converted,0,
LEA002969,Lead 2968,Referral,Converted,0,
LEA002970,Lead 2969,LinkedIn,New,0,
LEA002971,Lead 2970,Event,Qualified,0,
LEA002972,Lead 2971,Referral,New,0,
LEA002973,Lead 2972,Referral,New,0,
LEA002974,Lead 2973,LinkedIn,New,0,
LEA002975,Lead 2974,Web,Qualified,0,
LEA002976,Lead 2975,Event,New,0,
LEA002977,Lead 2976,Web,Qualified,0,
LEA002978,Lead 2977,Referral,New,0,
LEA002979,Lead 2978,Referral,Working,0,
LEA002980,Lead 2979,LinkedIn,Qualified,0,
LEA002981,Lead 2980,Web,Working,0,
LEA002982,Lead 2981,Web,New,0,
LEA002983,Lead 2982,Event,Working,0,
LEA002984,Lead 2983,Event,New,0,
LEA002985,Lead 2984,Event,Qualified,0,
LEA002986,Lead 2985,LinkedIn,Working,0,
LEA002987,Lead 2986,LinkedIn,Working,0,
LEA002988,Lead 2987,Referral,Converted,0,
LEA002989,Lead 2988,Referral,Converted,0,
LEA002990,Lead 2989,LinkedIn,New,0,
LEA002991,Lead 2990,Referral,Qualified,0,
LEA002992,Lead 2991,Referral,Working,0,
LEA002993,Lead 2992,LinkedIn,Converted,0,
LEA002994,Lead 2993,Referral,Working,0,
LEA002995,Lead 2994,Web,New,0,
LEA002996,Lead 2995,Event,New,0,
LEA002997,Lead 2996,Event,New,0,
LEA002998,Lead 2997,Referral,Converted,0,
LEA002999,Lead 2998,Web,New,0,
LEA003000,Lead 2999,Web,Converted,0,
LEA003001,Lead 3000,Web,Qualified,0,
LEA003002,Lead 3001,Event,New,0,
LEA003003,Lead 3002,Event,New,0,
LEA003004,Lead 3003,Event,Working,0,
LEA003005,Lead 3004,Referral,Converted,0,
LEA003006,Lead 3005,LinkedIn,Qualified,0,
LEA003007,Lead 3006,Referral,Converted,0,
LEA003008,Lead 3007,LinkedIn,Qualified,0,
LEA003009,Lead 3008,Web,New,0,
LEA003010,Lead 3009,Web,Qualified,0,
LEA003011,Lead 3010,Web,Working,0,
LEA003012,Lead 3011,Referral,Qualified,0,
LEA003013,Lead 3012,LinkedIn,Qualified,0,
LEA003014,Lead 3013,Web,Working,0,
LEA003015,Lead 3014,LinkedIn,New,0,
LEA003016,Lead 3015,LinkedIn,New,0,
LEA003017,Lead 3016,Web,Qualified,0,
LEA003018,Lead 3017,Web,Qualified,0,
LEA003019,Lead 3018,LinkedIn,New,0,
LEA003020,Lead 3019,Event,New,0,
LEA003021,Lead 3020,Event,Qualified,0,
LEA003022,Lead 3021,Web,Working,0,
LEA003023,Lead 3022,Referral,Qualified,0,
LEA003024,Lead 3023,Web,Working,0,
LEA003025,Lead 3024,Referral,Converted,0,
LEA003026,Lead 3025,LinkedIn,Working,0,
LEA003027,Lead 3026,LinkedIn,Qualified,0,
LEA003028,Lead 3027,Referral,Qualified,0,
LEA003029,Lead 3028,LinkedIn,New,0,
LEA003030,Lead 3029,Event,Converted,0,
LEA003031,Lead 3030,Event,New,0,
LEA003032,Lead 3031,Event,Qualified,0,
LEA003033,Lead 3032,Event,Converted,0,
LEA003034,Lead 3033,Referral,Converted,0,
LEA003035,Lead 3034,LinkedIn,New,0,
LEA003036,Lead 3035,Event,Working,0,
LEA003037,Lead 3036,Event,New,0,
LEA003038,Lead 3037,Event,New,0,
LEA003039,Lead 3038,Web,Working,0,
LEA003040,Lead 3039,Web,New,0,
LEA003041,Lead 3040,Event,Converted,0,
LEA003042,Lead 3041,Event,Working,0,
LEA003043,Lead 3042,Referral,Working,0,
LEA003044,Lead 3043,LinkedIn,New,0,
LEA003045,Lead 3044,LinkedIn,Qualified,0,
LEA003046,Lead 3045,Event,Qualified,0,
LEA003047,Lead 3046,Referral,Qualified,0,
LEA003048,Lead 3047,Referral,New,0,
LEA003049,Lead 3048,LinkedIn,Converted,0,
LEA003050,Lead 3049,LinkedIn,Converted,0,
LEA003051,Lead 3050,LinkedIn,Qualified,0,
LEA003052,Lead 3051,Event,New,0,
LEA003053,Lead 3052,Web,New,0,
LEA003054,Lead 3053,Event,Converted,0,
LEA003055,Lead 3054,Event,Working,0,
LEA003056,Lead 3055,LinkedIn,Converted,0,
LEA003057,Lead 3056,Event,Working,0,
LEA003058,Lead 3057,Referral,Working,0,
LEA003059,Lead 3058,Referral,Qualified,0,
LEA003060,Lead 3059,Referral,New,0,
LEA003061,Lead 3060,Web,Working,0,
LEA003062,Lead 3061,Referral,Converted,0,
LEA003063,Lead 3062,Event,Qualified,0,
LEA003064,Lead 3063,Event,Converted,0,
LEA003065,Lead 3064,Referral,New,0,
LEA003066,Lead 3065,LinkedIn,New,0,
LEA003067,Lead 3066,LinkedIn,New,0,
LEA003068,Lead 3067,LinkedIn,Working,0,
LEA003069,Lead 3068,LinkedIn,New,0,
LEA003070,Lead 3069,Web,Working,0,
LEA003071,Lead 3070,Web,Working,0,
LEA003072,Lead 3071,Event,Working,0,
LEA003073,Lead 3072,Event,Qualified,0,
LEA003074,Lead 3073,LinkedIn,Qualified,0,
LEA003075,Lead 3074,Referral,Qualified,0,
LEA003076,Lead 3075,Event,New,0,
LEA003077,Lead 3076,LinkedIn,Qualified,0,
LEA003078,Lead 3077,Referral,Working,0,
LEA003079,Lead 3078,Referral,Qualified,0,
LEA003080,Lead 3079,Event,New,0,
LEA003081,Lead 3080,Web,New,0,
LEA003082,Lead 3081,Web,New,0,
LEA003083,Lead 3082,Referral,Qualified,0,
LEA003084,Lead 3083,Referral,Working,0,
LEA003085,Lead 3084,Web,New,0,
LEA003086,Lead 3085,Referral,Qualified,0,
LEA003087,Lead 3086,Web,Qualified,0,
LEA003088,Lead 3087,Referral,Qualified,0,
LEA003089,Lead 3088,LinkedIn,Working,0,
LEA003090,Lead 3089,LinkedIn,Converted,0,
LEA003091,Lead 3090,LinkedIn,Working,0,
LEA003092,Lead 3091,Web,Working,0,
LEA003093,Lead 3092,Web,Converted,0,
LEA003094,Lead 3093,Web,Working,0,
LEA003095,Lead 3094,LinkedIn,Converted,0,
LEA003096,Lead 3095,LinkedIn,Converted,0,
LEA003097,Lead 3096,LinkedIn,Working,0,
LEA003098,Lead 3097,Web,Working,0,
LEA003099,Lead 3098,Web,Converted,0,
LEA003100,Lead 3099,Event,New,0,
LEA003101,Lead 3100,LinkedIn,Qualified,0,
LEA003102,Lead 3101,Web,Qualified,0,
LEA003103,Lead 3102,Web,Qualified,0,
LEA003104,Lead 3103,Referral,Qualified,0,
LEA003105,Lead 3104,Referral,Working,0,
LEA003106,Lead 3105,Web,Qualified,0,
LEA003107,Lead 3106,Web,New,0,
LEA003108,Lead 3107,LinkedIn,Qualified,0,
LEA003109,Lead 3108,LinkedIn,Working,0,
LEA003110,Lead 3109,Web,Working,0,
LEA003111,Lead 3110,LinkedIn,New,0,
LEA003112,Lead 3111,Referral,Qualified,0,
LEA003113,Lead 3112,LinkedIn,Converted,0,
LEA003114,Lead 3113,Web,New,0,
LEA003115,Lead 3114,Event,New,0,
LEA003116,Lead 3115,LinkedIn,Working,0,
LEA003117,Lead 3116,Referral,Working,0,
LEA003118,Lead 3117,LinkedIn,New,0,
LEA003119,Lead 3118,Referral,Qualified,0,
LEA003120,Lead 3119,Web,Working,0,
LEA003121,Lead 3120,Event,Converted,0,
LEA003122,Lead 3121,Event,Converted,0,
LEA003123,Lead 3122,Referral,Working,0,
LEA003124,Lead 3123,Referral,New,0,
LEA003125,Lead 3124,LinkedIn,New,0,
LEA003126,Lead 3125,LinkedIn,Qualified,0,
LEA003127,Lead 3126,Event,New,0,
LEA003128,Lead 3127,Event,Qualified,0,
LEA003129,Lead 3128,Web,Qualified,0,
LEA003130,Lead 3129,Referral,Qualified,0,
LEA003131,Lead 3130,Event,New,0,
LEA003132,Lead 3131,LinkedIn,Qualified,0,
LEA003133,Lead 3132,Referral,Qualified,0,
LEA003134,Lead 3133,LinkedIn,Working,0,
LEA003135,Lead 3134,Event,New,0,
LEA003136,Lead 3135,Event,Qualified,0,
LEA003137,Lead 3136,LinkedIn,Working,0,
LEA003138,Lead 3137,Event,Working,0,
LEA003139,Lead 3138,Event,Converted,0,
LEA003140,Lead 3139,Event,Working,0,
LEA003141,Lead 3140,LinkedIn,Working,0,
LEA003142,Lead 3141,Event,New,0,
LEA003143,Lead 3142,LinkedIn,Qualified,0,
LEA003144,Lead 3143,LinkedIn,Qualified,0,
LEA003145,Lead 3144,Web,Qualified,0,
LEA003146,Lead 3145,Referral,New,0,
LEA003147,Lead 3146,Web,Qualified,0,
LEA003148,Lead 3147,Referral,Working,0,
LEA003149,Lead 3148,Referral,Qualified,0,
LEA003150,Lead 3149,LinkedIn,Converted,0,
LEA003151,Lead 3150,Event,New,0,
LEA003152,Lead 3151,Event,Converted,0,
LEA003153,Lead 3152,Referral,Working,0,
LEA003154,Lead 3153,LinkedIn,Converted,0,
LEA003155,Lead 3154,Referral,New,0,
LEA003156,Lead 3155,LinkedIn,Converted,0,
LEA003157,Lead 3156,LinkedIn,New,0,
LEA003158,Lead 3157,Referral,Qualified,0,
LEA003159,Lead 3158,Web,Converted,0,
LEA003160,Lead 3159,Referral,New,0,
LEA003161,Lead 3160,Event,Working,0,
LEA003162,Lead 3161,Event,Converted,0,
LEA003163,Lead 3162,Event,New,0,
LEA003164,Lead 3163,LinkedIn,Converted,0,
LEA003165,Lead 3164,Referral,New,0,
LEA003166,Lead 3165,Referral,Qualified,0,
LEA003167,Lead 3166,Referral,Working,0,
LEA003168,Lead 3167,Referral,New,0,
LEA003169,Lead 3168,LinkedIn,New,0,
LEA003170,Lead 3169,LinkedIn,New,0,
LEA003171,Lead 3170,Web,Qualified,0,
LEA003172,Lead 3171,Web,Qualified,0,
LEA003173,Lead 3172,Referral,New,0,
LEA003174,Lead 3173,Event,Converted,0,
LEA003175,Lead 3174,Event,Converted,0,
LEA003176,Lead 3175,Web,Qualified,0,
LEA003177,Lead 3176,Event,Converted,0,
LEA003178,Lead 3177,Referral,Working,0,
LEA003179,Lead 3178,Referral,Converted,0,
LEA003180,Lead 3179,Web,Qualified,0,
LEA003181,Lead 3180,LinkedIn,Converted,0,
LEA003182,Lead 3181,LinkedIn,New,0,
LEA003183,Lead 3182,Event,New,0,
LEA003184,Lead 3183,Web,New,0,
LEA003185,Lead 3184,LinkedIn,Converted,0,
LEA003186,Lead 3185,Referral,Converted,0,
LEA003187,Lead 3186,Referral,Qualified,0,
LEA003188,Lead 3187,Referral,Working,0,
LEA003189,Lead 3188,Referral,Qualified,0,
LEA003190,Lead 3189,Referral,Converted,0,
LEA003191,Lead 3190,Event,Converted,0,
LEA003192,Lead 3191,LinkedIn,New,0,
LEA003193,Lead 3192,Web,New,0,
LEA003194,Lead 3193,Event,Working,0,
LEA003195,Lead 3194,Referral,Qualified,0,
LEA003196,Lead 3195,Event,Working,0,
LEA003197,Lead 3196,Referral,New,0,
LEA003198,Lead 3197,LinkedIn,Qualified,0,
LEA003199,Lead 3198,Event,Qualified,0,
LEA003200,Lead 3199,Referral,Qualified,0,
LEA003201,Lead 3200,LinkedIn,Converted,0,
LEA003202,Lead 3201,LinkedIn,Converted,0,
LEA003203,Lead 3202,Event,Converted,0,
LEA003204,Lead 3203,Web,Working,0,
LEA003205,Lead 3204,Referral,New,0,
LEA003206,Lead 3205,LinkedIn,New,0,
LEA003207,Lead 3206,LinkedIn,Converted,0,
LEA003208,Lead 3207,Event,Converted,0,
LEA003209,Lead 3208,Referral,New,0,
LEA003210,Lead 3209,Referral,Converted,0,
LEA003211,Lead 3210,Event,Working,0,
LEA003212,Lead 3211,Web,Qualified,0,
LEA003213,Lead 3212,Web,Converted,0,
LEA003214,Lead 3213,Web,Qualified,0,
LEA003215,Lead 3214,LinkedIn,New,0,
LEA003216,Lead 3215,Referral,New,0,
LEA003217,Lead 3216,LinkedIn,Working,0,
LEA003218,Lead 3217,Referral,Working,0,
LEA003219,Lead 3218,Referral,Qualified,0,
LEA003220,Lead 3219,LinkedIn,Working,0,
LEA003221,Lead 3220,Web,Qualified,0,
LEA003222,Lead 3221,Web,Converted,0,
LEA003223,Lead 3222,Web,Qualified,0,
LEA003224,Lead 3223,LinkedIn,Qualified,0,
LEA003225,Lead 3224,Referral,Converted,0,
LEA003226,Lead 3225,Web,New,0,
LEA003227,Lead 3226,LinkedIn,Working,0,
LEA003228,Lead 3227,Event,Qualified,0,
LEA003229,Lead 3228,Referral,Converted,0,
LEA003230,Lead 3229,Referral,Qualified,0,
LEA003231,Lead 3230,Referral,Qualified,0,
LEA003232,Lead 3231,LinkedIn,New,0,
LEA003233,Lead 3232,LinkedIn,New,0,
LEA003234,Lead 3233,LinkedIn,Qualified,0,
LEA003235,Lead 3234,Web,Converted,0,
LEA003236,Lead 3235,LinkedIn,Converted,0,
LEA003237,Lead 3236,Referral,Qualified,0,
LEA003238,Lead 3237,Event,Qualified,0,
LEA003239,Lead 3238,Web,Qualified,0,
LEA003240,Lead 3239,Web,Qualified,0,
LEA003241,Lead 3240,Referral,New,0,
LEA003242,Lead 3241,Event,Working,0,
LEA003243,Lead 3242,Referral,Qualified,0,
LEA003244,Lead 3243,Event,Working,0,
LEA003245,Lead 3244,Web,Converted,0,
LEA003246,Lead 3245,Event,Working,0,
LEA003247,Lead 3246,Web,New,0,
LEA003248,Lead 3247,Event,Working,0,
LEA003249,Lead 3248,Referral,Working,0,
LEA003250,Lead 3249,Referral,New,0,
LEA003251,Lead 3250,Web,Qualified,0,
LEA003252,Lead 3251,Event,Qualified,0,
LEA003253,Lead 3252,Event,New,0,
LEA003254,Lead 3253,Web,New,0,
LEA003255,Lead 3254,Web,Converted,0,
LEA003256,Lead 3255,LinkedIn,Qualified,0,
LEA003257,Lead 3256,Event,Qualified,0,
LEA003258,Lead 3257,Web,New,0,
LEA003259,Lead 3258,Event,Converted,0,
LEA003260,Lead 3259,Web,New,0,
LEA003261,Lead 3260,Referral,Qualified,0,
LEA003262,Lead 3261,Event,New,0,
LEA003263,Lead 3262,Event,Working,0,
LEA003264,Lead 3263,Web,Working,0,
LEA003265,Lead 3264,Event,Converted,0,
LEA003266,Lead 3265,Referral,New,0,
LEA003267,Lead 3266,Web,New,0,
LEA003268,Lead 3267,Event,Qualified,0,
LEA003269,Lead 3268,Web,Qualified,0,
LEA003270,Lead 3269,Event,Qualified,0,
LEA003271,Lead 3270,Event,New,0,
LEA003272,Lead 3271,Web,Working,0,
LEA003273,Lead 3272,LinkedIn,New,0,
LEA003274,Lead 3273,Referral,Qualified,0,
LEA003275,Lead 3274,Web,Working,0,
LEA003276,Lead 3275,Web,New,0,
LEA003277,Lead 3276,Referral,Converted,0,
LEA003278,Lead 3277,Referral,Converted,0,
LEA003279,Lead 3278,Event,New,0,
LEA003280,Lead 3279,Event,Qualified,0,
LEA003281,Lead 3280,Web,Qualified,0,
LEA003282,Lead 3281,Referral,New,0,
LEA003283,Lead 3282,LinkedIn,Converted,0,
LEA003284,Lead 3283,Web,Converted,0,
LEA003285,Lead 3284,LinkedIn,Qualified,0,
LEA003286,Lead 3285,Event,Converted,0,
LEA003287,Lead 3286,Event,Qualified,0,
LEA003288,Lead 3287,Web,Working,0,
LEA003289,Lead 3288,Web,Qualified,0,
LEA003290,Lead 3289,Web,Converted,0,
LEA003291,Lead 3290,LinkedIn,New,0,
LEA003292,Lead 3291,Event,Converted,0,
LEA003293,Lead 3292,Referral,New,0,
LEA003294,Lead 3293,LinkedIn,Qualified,0,
LEA003295,Lead 3294,Event,Converted,0,
LEA003296,Lead 3295,Web,Working,0,
LEA003297,Lead 3296,Referral,New,0,
LEA003298,Lead 3297,LinkedIn,Working,0,
LEA003299,Lead 3298,Event,Converted,0,
LEA003300,Lead 3299,Event,Qualified,0,
LEA003301,Lead 3300,LinkedIn,New,0,
LEA003302,Lead 3301,Web,Working,0,
LEA003303,Lead 3302,LinkedIn,Qualified,0,
LEA003304,Lead 3303,LinkedIn,Converted,0,
LEA003305,Lead 3304,LinkedIn,Qualified,0,
LEA003306,Lead 3305,Web,Qualified,0,
LEA003307,Lead 3306,Web,Qualified,0,
LEA003308,Lead 3307,LinkedIn,Converted,0,
LEA003309,Lead 3308,LinkedIn,Working,0,
LEA003310,Lead 3309,Web,Qualified,0,
LEA003311,Lead 3310,LinkedIn,New,0,
LEA003312,Lead 3311,Event,Working,0,
LEA003313,Lead 3312,Web,Converted,0,
LEA003314,Lead 3313,LinkedIn,New,0,
LEA003315,Lead 3314,Web,New,0,
LEA003316,Lead 3315,Event,New,0,
LEA003317,Lead 3316,LinkedIn,New,0,
LEA003318,Lead 3317,Event,Converted,0,
LEA003319,Lead 3318,Referral,Qualified,0,
LEA003320,Lead 3319,Web,Qualified,0,
LEA003321,Lead 3320,LinkedIn,Converted,0,
LEA003322,Lead 3321,Event,Converted,0,
LEA003323,Lead 3322,LinkedIn,Converted,0,
LEA003324,Lead 3323,Event,New,0,
LEA003325,Lead 3324,Event,Qualified,0,
LEA003326,Lead 3325,Referral,Working,0,
LEA003327,Lead 3326,Event,New,0,
LEA003328,Lead 3327,Web,Working,0,
LEA003329,Lead 3328,LinkedIn,Working,0,
LEA003330,Lead 3329,Event,Converted,0,
LEA003331,Lead 3330,Web,Working,0,
LEA003332,Lead 3331,LinkedIn,Working,0,
LEA003333,Lead 3332,Referral,Qualified,0,
LEA003334,Lead 3333,Web,Working,0,
LEA003335,Lead 3334,Web,Converted,0,
LEA003336,Lead 3335,Referral,Qualified,0,
LEA003337,Lead 3336,Event,New,0,
LEA003338,Lead 3337,LinkedIn,New,0,
LEA003339,Lead 3338,Event,Converted,0,
LEA003340,Lead 3339,Referral,Converted,0,
LEA003341,Lead 3340,Web,Working,0,
LEA003342,Lead 3341,Web,Working,0,
LEA003343,Lead 3342,Event,Working,0,
LEA003344,Lead 3343,Referral,Working,0,
LEA003345,Lead 3344,Web,Converted,0,
LEA003346,Lead 3345,Event,Qualified,0,
LEA003347,Lead 3346,LinkedIn,Working,0,
LEA003348,Lead 3347,Web,Working,0,
LEA003349,Lead 3348,LinkedIn,Qualified,0,
LEA003350,Lead 3349,Web,Working,0,
LEA003351,Lead 3350,LinkedIn,Converted,0,
LEA003352,Lead 3351,Event,Converted,0,
LEA003353,Lead 3352,Event,Working,0,
LEA003354,Lead 3353,LinkedIn,New,0,
LEA003355,Lead 3354,Referral,Converted,0,
LEA003356,Lead 3355,Event,Qualified,0,
LEA003357,Lead 3356,Event,New,0,
LEA003358,Lead 3357,Event,Converted,0,
LEA003359,Lead 3358,Referral,New,0,
LEA003360,Lead 3359,Event,Converted,0,
LEA003361,Lead 3360,Referral,Qualified,0,
LEA003362,Lead 3361,Event,Converted,0,
LEA003363,Lead 3362,Referral,Qualified,0,
LEA003364,Lead 3363,Referral,Working,0,
LEA003365,Lead 3364,Event,Converted,0,
LEA003366,Lead 3365,LinkedIn,Working,0,
LEA003367,Lead 3366,LinkedIn,New,0,
LEA003368,Lead 3367,Web,Working,0,
LEA003369,Lead 3368,LinkedIn,Qualified,0,
LEA003370,Lead 3369,Referral,Working,0,
LEA003371,Lead 3370,Event,Working,0,
LEA003372,Lead 3371,Web,Working,0,
LEA003373,Lead 3372,LinkedIn,Working,0,
LEA003374,Lead 3373,Web,New,0,
LEA003375,Lead 3374,Event,Converted,0,
LEA003376,Lead 3375,Web,Working,0,
LEA003377,Lead 3376,Event,Converted,0,
LEA003378,Lead 3377,Event,New,0,
LEA003379,Lead 3378,LinkedIn,Converted,0,
LEA003380,Lead 3379,LinkedIn,Qualified,0,
LEA003381,Lead 3380,Event,Qualified,0,
LEA003382,Lead 3381,Event,New,0,
LEA003383,Lead 3382,Event,New,0,
LEA003384,Lead 3383,Referral,Working,0,
LEA003385,Lead 3384,Referral,Converted,0,
LEA003386,Lead 3385,Referral,Working,0,
LEA003387,Lead 3386,Web,Working,0,
LEA003388,Lead 3387,LinkedIn,New,0,
LEA003389,Lead 3388,Event,Working,0,
LEA003390,Lead 3389,LinkedIn,Qualified,0,
LEA003391,Lead 3390,Referral,New,0,
LEA003392,Lead 3391,Web,Converted,0,
LEA003393,Lead 3392,Event,Converted,0,
LEA003394,Lead 3393,Referral,New,0,
LEA003395,Lead 3394,LinkedIn,Qualified,0,
