contact_id,entity_type,completeness_score,validity_score,consistency_score,uniqueness_score,freshness_score,record_quality_score,quality_grade,issue_count,high_severity_issues,module6_golden_record_eligible
CON004656,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004657,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004658,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004659,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004660,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004661,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004662,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004663,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004664,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004665,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004666,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004667,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004668,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004669,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004670,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004671,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004672,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004674,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004675,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004676,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004677,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004678,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004679,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004681,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004682,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004683,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004684,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004685,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004687,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004688,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004690,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004691,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004692,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004693,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004694,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004695,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004696,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004697,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004698,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004699,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004700,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004701,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004702,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004703,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004704,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004707,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004709,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004710,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004711,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004712,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004713,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004714,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004715,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004717,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004718,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004719,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004720,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004722,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004723,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004724,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004726,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004727,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004728,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004729,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004730,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004732,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004733,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004734,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004735,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004736,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004737,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004738,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004739,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004740,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004741,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004742,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004744,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004746,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004747,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004748,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004749,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004750,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004751,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004752,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004753,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004754,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004755,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004756,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004757,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004758,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004759,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004760,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004761,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004762,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004763,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004764,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004765,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004766,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004767,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004768,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004769,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004770,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004771,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004774,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004775,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004776,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004777,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004778,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004779,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004780,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004781,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004782,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004783,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004785,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004786,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004787,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004788,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004789,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004790,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004791,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004792,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004793,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004794,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004795,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004796,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004797,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004798,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004799,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004800,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004801,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004802,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004803,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004804,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004805,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004806,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004807,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004808,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004809,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004810,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004811,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004812,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004813,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004815,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004816,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004817,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004818,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004819,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004820,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004821,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004822,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004823,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004824,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004826,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004827,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004828,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004829,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004830,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004831,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004832,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004834,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004835,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004836,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004837,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004838,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004839,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004840,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004841,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004842,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004843,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004846,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004847,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004848,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004849,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004850,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004851,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004852,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004853,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004854,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004855,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004856,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004857,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004858,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004859,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004860,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004861,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004862,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004863,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004864,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004865,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004866,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004867,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004868,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004869,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004870,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004871,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004873,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004874,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004875,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004876,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004877,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004879,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004881,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004882,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004883,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004884,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004886,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004887,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004888,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004889,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004890,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004891,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004892,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004893,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004894,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004896,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004897,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004898,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004899,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004900,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004901,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004902,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004904,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004905,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004906,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004907,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004908,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004909,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004910,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004911,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004912,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004913,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004914,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004915,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004916,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004917,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004918,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004919,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004920,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004921,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004922,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004923,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004924,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004925,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004926,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004927,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004928,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004929,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004930,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004931,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004932,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004933,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004934,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004935,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004936,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004938,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004939,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004940,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004941,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004942,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004943,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004944,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004945,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004946,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004947,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004948,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004949,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004952,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004953,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004954,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004955,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004957,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004958,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004959,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004960,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004961,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004962,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004963,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004964,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004965,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004966,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004968,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004969,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004970,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004971,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004972,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004975,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004976,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004977,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004980,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004981,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004982,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004984,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004985,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004986,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004987,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004988,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004989,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004990,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004991,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004993,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004994,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004995,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004996,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON004997,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004998,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON004999,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON005000,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON005001,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON005003,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON005004,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON005005,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON005006,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON005007,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON005008,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
CON005009,CONTACT,100.0,100.0,0.0,100.0,100.0,80.0,B,1,1,NO
CON005010,CONTACT,100.0,100.0,100.0,100.0,100.0,100.0,A,0,0,YES
