account_id,account_name,industry,country,annual_revenue,employee_count,std_flag
ACC003200,Company 3200,Finance,Australia,182794925,38560,OK
ACC003201,Company 3201,Retail,India,278072574,1275,OK
ACC003202,Company 3202,Retail,USA,265448773,12973,OK
ACC003203,Company 3203,Technology,USA,286416381,42971,OK
ACC003204,Company 3204,Healthcare,United Kingdom,369758570,37062,OK
ACC003205,Company 3205,Manufacturing,India,450093483,31453,OK
ACC003206,Company 3206,Retail,USA,274316434,18253,OK
ACC003207,Company 3207,Retail,India,48914547,38729,OK
ACC003208,Company 3208,Healthcare,United Kingdom,152752541,10766,OK
ACC003209,Company 3209,Retail,United Kingdom,178372464,38144,OK
ACC003210,Company 3210,Technology,Germany,279967556,35403,OK
ACC003211,Company 3211,Technology,Australia,174427498,25827,OK
ACC003212,Company 3212,Retail,Germany,238985355,48020,OK
ACC003213,Company 3213,Retail,USA,439666596,14922,OK
ACC003214,Company 3214,Finance,USA,228981154,14008,OK
ACC003215,Company 3215,Technology,India,71037579,15260,OK
ACC003216,Company 3216,Retail,USA,149607674,20805,OK
ACC003217,Company 3217,Technology,Germany,471649652,47113,OK
ACC003218,Company 3218,Technology,Australia,234091496,31617,OK
ACC003219,Company 3219,Finance,India,184547122,20813,OK
ACC003220,Company 3220,Finance,USA,49495224,30569,OK
ACC003221,Company 3221,Technology,USA,179897396,16159,OK
ACC003222,Company 3222,Healthcare,USA,445230466,36232,OK
ACC003223,Company 3223,Healthcare,United Kingdom,50843294,25910,OK
ACC003224,Company 3224,Technology,USA,264899287,8848,OK
ACC003225,Company 3225,Finance,USA,126640117,14350,OK
ACC003226,Company 3226,Manufacturing,USA,418407152,23884,OK
ACC003227,Company 3227,Technology,Australia,406347089,7019,OK
ACC003228,Company 3228,Retail,Germany,408662946,30556,OK
ACC003229,Company 3229,Retail,USA,188416432,27088,OK
ACC003230,Company 3230,Healthcare,United Kingdom,34583078,19959,OK
ACC003231,Company 3231,Technology,USA,29244739,11848,OK
ACC003232,Company 3232,Finance,Australia,194150669,36664,OK
ACC003233,Company 3233,Finance,India,355229523,27509,OK
ACC003234,Company 3234,Manufacturing,USA,71734301,35542,OK
ACC003235,Company 3235,Finance,USA,216043521,32103,OK
ACC003236,Company 3236,Finance,United Kingdom,437807167,43792,OK
ACC003237,Company 3237,Healthcare,USA,291538066,42934,OK
ACC003238,Company 3238,Retail,India,347474371,23882,OK
ACC003239,Company 3239,Finance,USA,126629247,24500,OK
ACC003240,Company 3240,Healthcare,USA,110421166,48060,OK
ACC003241,Company 3241,Technology,USA,117743137,37822,OK
ACC003242,Company 3242,Manufacturing,Germany,394747447,12912,OK
ACC003243,Company 3243,Retail,India,35994160,16894,OK
ACC003244,Company 3244,Retail,USA,143345635,6675,OK
ACC003245,Company 3245,Finance,India,200223634,37008,OK
ACC003246,Company 3246,Manufacturing,United Kingdom,93904719,13545,OK
ACC003247,Company 3247,Finance,India,188850586,32551,OK
ACC003248,Company 3248,Retail,Australia,31043613,49025,OK
ACC003249,Company 3249,Retail,United Kingdom,77261307,22527,OK
ACC003250,Company 3250,Retail,United Kingdom,51499854,6511,OK
ACC003251,Company 3251,Healthcare,United Kingdom,304781428,45558,OK
ACC003252,Company 3252,Manufacturing,India,327227617,8490,OK
ACC003253,Company 3253,Finance,United Kingdom,60070226,17459,OK
ACC003254,Company 3254,Finance,USA,254761607,44769,OK
ACC003255,Company 3255,Technology,Australia,251924473,26084,OK
ACC003256,Company 3256,Healthcare,United Kingdom,7882307,16472,OK
ACC003257,Company 3257,Healthcare,Australia,358252007,44294,OK
ACC003258,Company 3258,Healthcare,India,410190305,12671,OK
ACC003259,Company 3259,Finance,Australia,385368035,3532,OK
ACC003260,Company 3260,Healthcare,USA,32724336,12428,OK
ACC003261,Company 3261,Retail,USA,209256307,12803,OK
ACC003262,Company 3262,Technology,USA,153162737,19590,OK
ACC003263,Company 3263,Finance,USA,432334129,39436,OK
ACC003264,Company 3264,Technology,USA,423879633,24929,OK
ACC003265,Company 3265,Finance,India,455915334,19522,OK
ACC003266,Company 3266,Healthcare,Germany,434712643,8851,OK
ACC003267,Company 3267,Manufacturing,USA,463448841,48119,OK
ACC003268,Company 3268,Technology,Australia,144727525,1697,OK
ACC003269,Company 3269,Retail,USA,257196247,21468,OK
ACC003270,Company 3270,Technology,Germany,288690380,48578,OK
ACC003271,Company 3271,Retail,United Kingdom,120095150,33055,OK
ACC003272,Company 3272,Manufacturing,USA,248979353,1992,OK
ACC003273,Company 3273,Healthcare,Australia,374969411,34819,OK
ACC003274,Company 3274,Finance,USA,472171222,16809,OK
ACC003275,Company 3275,Technology,Australia,95691919,24864,OK
ACC003276,Company 3276,Manufacturing,United Kingdom,126782322,7821,OK
ACC003277,Company 3277,Healthcare,United Kingdom,139728881,40963,OK
ACC003278,Company 3278,Manufacturing,USA,467536556,4658,OK
ACC003279,Company 3279,Retail,Australia,251980982,1291,OK
ACC003280,Company 3280,Technology,USA,77543169,1409,OK
ACC003281,Company 3281,Retail,USA,290951713,3652,OK
ACC003282,Company 3282,Technology,USA,149304448,37838,OK
ACC003283,Company 3283,Manufacturing,Australia,282544158,36378,OK
ACC003284,Company 3284,Manufacturing,India,248310762,22727,OK
ACC003285,Company 3285,Technology,Australia,72931164,22517,OK
ACC003286,Company 3286,Manufacturing,USA,41996023,43030,OK
ACC003287,Company 3287,Finance,United Kingdom,230775859,17166,OK
ACC003288,Company 3288,Retail,USA,67705970,26513,OK
ACC003289,Company 3289,Healthcare,USA,38633195,49433,OK
ACC003290,Company 3290,Healthcare,India,392917266,21814,OK
ACC003291,Company 3291,Manufacturing,USA,200429450,303,OK
ACC003292,Company 3292,Retail,USA,86956266,8292,OK
ACC003293,Company 3293,Manufacturing,Australia,309034130,15935,OK
ACC003294,Company 3294,Technology,Germany,147925412,20762,OK
ACC003295,Company 3295,Finance,USA,477529019,46120,OK
ACC003296,Company 3296,Healthcare,USA,54219727,45262,OK
ACC003297,Company 3297,Finance,Germany,426085041,31941,OK
ACC003298,Company 3298,Finance,United Kingdom,378041949,35342,OK
ACC003299,Company 3299,Healthcare,United Kingdom,370655279,47535,OK
ACC003300,Company 3300,Manufacturing,Germany,401486242,13856,OK
ACC003301,Company 3301,Healthcare,USA,328996650,10732,OK
ACC003302,Company 3302,Manufacturing,USA,414692308,40844,OK
ACC003303,Company 3303,Retail,United Kingdom,487229155,37535,OK
ACC003304,Company 3304,Finance,United Kingdom,50280760,37301,OK
ACC003305,Company 3305,Finance,United Kingdom,325979066,35516,OK
ACC003306,Company 3306,Retail,United Kingdom,66463359,49684,OK
ACC003307,Company 3307,Healthcare,Australia,345740104,37446,OK
ACC003308,Company 3308,Technology,USA,170619511,16708,OK
ACC003309,Company 3309,Healthcare,Germany,92635192,535,OK
ACC003310,Company 3310,Retail,USA,48478705,31565,OK
ACC003311,Company 3311,Retail,United Kingdom,84893403,18333,OK
ACC003312,Company 3312,Technology,United Kingdom,469989356,22492,OK
ACC003313,Company 3313,Healthcare,Australia,74220596,9162,OK
ACC003314,Company 3314,Technology,India,116332939,23444,OK
ACC003315,Company 3315,Retail,United Kingdom,167682938,25391,OK
ACC003316,Company 3316,Technology,United Kingdom,57545463,6988,OK
ACC003317,Company 3317,Manufacturing,India,82507915,41355,OK
ACC003318,Company 3318,Healthcare,USA,184228173,23505,OK
ACC003319,Company 3319,Healthcare,United Kingdom,188607323,44321,OK
ACC003320,Company 3320,Retail,United Kingdom,303305020,12693,OK
ACC003321,Company 3321,Technology,United Kingdom,35572414,315,OK
ACC003322,Company 3322,Retail,United Kingdom,14628685,35578,OK
ACC003323,Company 3323,Retail,USA,411032766,542,OK
ACC003324,Company 3324,Healthcare,USA,149614005,9112,OK
ACC003325,Company 3325,Manufacturing,Germany,334463680,7053,OK
ACC003326,Company 3326,Manufacturing,United Kingdom,254781194,37646,OK
ACC003327,Company 3327,Retail,India,450018006,30045,OK
ACC003328,Company 3328,Finance,USA,434949107,25032,OK
ACC003329,Company 3329,Healthcare,USA,467268025,33956,OK
ACC003330,Company 3330,Retail,USA,374070376,26568,OK
ACC003331,Company 3331,Healthcare,Australia,22078199,27376,OK
ACC003332,Company 3332,Manufacturing,USA,203581685,10862,OK
ACC003333,Company 3333,Healthcare,USA,320326629,29604,OK
ACC003334,Company 3334,Healthcare,Germany,249803761,18405,OK
ACC003335,Company 3335,Manufacturing,USA,139199094,49163,OK
ACC003336,Company 3336,Manufacturing,USA,373777703,11339,OK
ACC003337,Company 3337,Healthcare,USA,368492559,47480,OK
ACC003338,Company 3338,Technology,United Kingdom,399996253,35626,OK
ACC003339,Company 3339,Finance,United Kingdom,345654872,4297,OK
ACC003340,Company 3340,Finance,India,395929644,24378,OK
ACC003341,Company 3341,Technology,United Kingdom,215843890,47458,OK
ACC003342,Company 3342,Healthcare,United Kingdom,239494349,3284,OK
ACC003343,Company 3343,Healthcare,Australia,242856530,21007,OK
ACC003344,Company 3344,Retail,India,253312992,11809,OK
ACC003345,Company 3345,Technology,Australia,460224279,32871,OK
ACC003346,Company 3346,Healthcare,USA,239236402,34064,OK
ACC003347,Company 3347,Finance,USA,176229833,1285,OK
ACC003348,Company 3348,Technology,Germany,185659074,6451,OK
ACC003349,Company 3349,Technology,United Kingdom,396403859,4481,OK
ACC003350,Company 3350,Manufacturing,USA,425185186,7133,OK
ACC003351,Company 3351,Manufacturing,USA,173309034,39660,OK
ACC003352,Company 3352,Retail,USA,52649840,45971,OK
ACC003353,Company 3353,Healthcare,Australia,354817535,338,OK
ACC003354,Company 3354,Manufacturing,United Kingdom,363930741,41098,OK
ACC003355,Company 3355,Technology,USA,18467425,38149,OK
ACC003356,Company 3356,Manufacturing,United Kingdom,13828680,29071,OK
ACC003357,Company 3357,Finance,Germany,419203437,14953,OK
ACC003358,Company 3358,Manufacturing,USA,3817888,26025,OK
ACC003359,Company 3359,Technology,Germany,321385696,27894,OK
ACC003360,Company 3360,Healthcare,United Kingdom,251366808,28793,OK
ACC003361,Company 3361,Healthcare,USA,427488533,25867,OK
ACC003362,Company 3362,Retail,USA,415932816,47065,OK
ACC003363,Company 3363,Finance,United Kingdom,192249343,15042,OK
ACC003364,Company 3364,Technology,USA,353710708,16475,OK
ACC003365,Company 3365,Manufacturing,USA,15179006,41200,OK
ACC003366,Company 3366,Technology,Australia,344143937,32414,OK
ACC003367,Company 3367,Finance,USA,358346292,39616,OK
ACC003368,Company 3368,Manufacturing,United Kingdom,308110298,7946,OK
ACC003369,Company 3369,Retail,USA,349404134,10142,OK
ACC003370,Company 3370,Healthcare,Australia,200080402,12493,OK
ACC003371,Company 3371,Healthcare,Germany,339440032,40909,OK
ACC003372,Company 3372,Manufacturing,USA,39894575,41316,OK
ACC003373,Company 3373,Technology,India,226246324,41872,OK
ACC003374,Company 3374,Finance,United Kingdom,207016880,24659,OK
ACC003375,Company 3375,Healthcare,India,495400700,23284,OK
ACC003376,Company 3376,Manufacturing,Germany,41201028,39307,OK
ACC003377,Company 3377,Finance,Germany,208873822,17105,OK
ACC003378,Company 3378,Healthcare,United Kingdom,355515255,42029,OK
ACC003379,Company 3379,Finance,Australia,295438332,16202,OK
ACC003380,Company 3380,Retail,United Kingdom,347231353,45722,OK
ACC003381,Company 3381,Technology,Germany,196033026,32005,OK
ACC003382,Company 3382,Technology,USA,68818704,25506,OK
ACC003383,Company 3383,Technology,USA,36750449,15059,OK
ACC003384,Company 3384,Healthcare,USA,174823310,34398,OK
ACC003385,Company 3385,Healthcare,United Kingdom,331564232,7248,OK
ACC003386,Company 3386,Manufacturing,Germany,396569920,32922,OK
ACC003387,Company 3387,Manufacturing,USA,398854022,24046,OK
ACC003388,Company 3388,Technology,India,190459313,12115,OK
ACC003389,Company 3389,Technology,Australia,331139249,7807,OK
ACC003390,Company 3390,Manufacturing,India,64536998,7385,OK
ACC003391,Company 3391,Finance,India,383496234,31536,OK
ACC003392,Company 3392,Manufacturing,USA,367067375,45852,OK
ACC003393,Company 3393,Manufacturing,United Kingdom,41737635,35677,OK
ACC003394,Company 3394,Manufacturing,Australia,389135247,49490,OK
ACC003395,Company 3395,Retail,USA,471423347,33062,OK
ACC003396,Company 3396,Healthcare,Germany,137003265,35116,OK
ACC003397,Company 3397,Manufacturing,United Kingdom,158027500,29174,OK
ACC003398,Company 3398,Technology,Germany,347814460,28494,OK
ACC003399,Company 3399,Technology,USA,252793416,22677,OK
ACC003400,Company 3400,Manufacturing,United Kingdom,360416725,46582,OK
ACC003401,Company 3401,Healthcare,United Kingdom,155281370,34200,OK
ACC003402,Company 3402,Manufacturing,Germany,228111647,42487,OK
ACC003403,Company 3403,Technology,United Kingdom,57623565,9093,OK
ACC003404,Company 3404,Retail,USA,327380509,5906,OK
ACC003405,Company 3405,Healthcare,USA,266391398,45915,OK
ACC003406,Company 3406,Manufacturing,United Kingdom,356887520,13102,OK
ACC003407,Company 3407,Technology,Germany,80753541,39120,OK
ACC003408,Company 3408,Retail,USA,477036524,7323,OK
ACC003409,Company 3409,Retail,USA,375343627,3781,OK
ACC003410,Company 3410,Retail,USA,438734066,45074,OK
ACC003411,Company 3411,Finance,India,6801703,10567,OK
ACC003412,Company 3412,Healthcare,Australia,463523277,24807,OK
ACC003413,Company 3413,Manufacturing,USA,102701210,16351,OK
ACC003414,Company 3414,Technology,United Kingdom,492580432,42656,OK
ACC003415,Company 3415,Healthcare,United Kingdom,475186284,1628,OK
ACC003416,Company 3416,Retail,USA,252932379,32043,OK
ACC003417,Company 3417,Healthcare,USA,265622950,29043,OK
ACC003418,Company 3418,Manufacturing,USA,275464305,23907,OK
ACC003419,Company 3419,Healthcare,USA,52163354,12181,OK
ACC003420,Company 3420,Manufacturing,Germany,360499399,30813,OK
ACC003421,Company 3421,Retail,United Kingdom,91362051,39016,OK
ACC003422,Company 3422,Healthcare,United Kingdom,449170154,13889,OK
ACC003423,Company 3423,Manufacturing,USA,135773119,34813,OK
ACC003424,Company 3424,Healthcare,USA,202683597,46752,OK
ACC003425,Company 3425,Retail,United Kingdom,75575560,26611,OK
ACC003426,Company 3426,Healthcare,USA,480980259,10862,OK
ACC003427,Company 3427,Technology,United Kingdom,399889959,23335,OK
ACC003428,Company 3428,Manufacturing,USA,225871724,46101,OK
ACC003429,Company 3429,Technology,Australia,54103519,6620,OK
ACC003430,Company 3430,Finance,USA,183136512,36116,OK
ACC003431,Company 3431,Healthcare,USA,348781304,16208,OK
ACC003432,Company 3432,Manufacturing,Australia,326521026,1946,OK
ACC003433,Company 3433,Retail,USA,339116502,6946,OK
ACC003434,Company 3434,Retail,Germany,438528905,13686,OK
ACC003435,Company 3435,Finance,USA,469491057,5052,OK
ACC003436,Company 3436,Retail,USA,447331002,46349,OK
ACC003437,Company 3437,Manufacturing,USA,351492007,19860,OK
ACC003438,Company 3438,Healthcare,Australia,43947701,12354,OK
ACC003439,Company 3439,Finance,Australia,310052566,34595,OK
ACC003440,Company 3440,Manufacturing,USA,410052579,476,OK
ACC003441,Company 3441,Manufacturing,United Kingdom,391317616,46741,OK
ACC003442,Company 3442,Healthcare,Australia,289708944,48240,OK
ACC003443,Company 3443,Retail,United Kingdom,334845571,12215,OK
ACC003444,Company 3444,Retail,India,412394247,49842,OK
ACC003445,Company 3445,Manufacturing,United Kingdom,458946736,30463,OK
ACC003446,Company 3446,Healthcare,USA,245238654,2628,OK
ACC003447,Company 3447,Finance,USA,26289172,29800,OK
ACC003448,Company 3448,Technology,USA,378589894,31685,OK
ACC003449,Company 3449,Manufacturing,United Kingdom,60977557,10737,OK
ACC003450,Company 3450,Finance,USA,172390161,48595,OK
ACC003451,Company 3451,Finance,USA,121404225,40988,OK
ACC003452,Company 3452,Retail,USA,459284146,20591,OK
ACC003453,Company 3453,Finance,India,212916654,44403,OK
ACC003454,Company 3454,Technology,Germany,8754264,12272,OK
ACC003455,Company 3455,Healthcare,United Kingdom,419211952,33267,OK
ACC003456,Company 3456,Manufacturing,USA,1633121,25148,OK
ACC003457,Company 3457,Technology,USA,305669004,30279,OK
ACC003458,Company 3458,Retail,United Kingdom,498953127,24919,OK
ACC003459,Company 3459,Healthcare,USA,38859317,18970,OK
ACC003460,Company 3460,Healthcare,United Kingdom,135863549,18850,OK
ACC003461,Company 3461,Finance,Germany,406081101,28559,OK
ACC003462,Company 3462,Technology,Germany,247654862,2402,OK
ACC003463,Company 3463,Retail,USA,477987966,14780,OK
ACC003464,Company 3464,Retail,United Kingdom,348155511,40555,OK
ACC003465,Company 3465,Retail,Australia,484314823,6650,OK
ACC003466,Company 3466,Technology,India,84388806,29228,OK
ACC003467,Company 3467,Technology,Germany,482950648,31729,OK
ACC003468,Company 3468,Finance,India,475188242,36067,OK
ACC003469,Company 3469,Technology,USA,146462136,47219,OK
ACC003470,Company 3470,Finance,USA,345028847,2486,OK
ACC003471,Company 3471,Retail,United Kingdom,192461100,44660,OK
ACC003472,Company 3472,Manufacturing,India,266812572,33110,OK
ACC003473,Company 3473,Technology,Australia,220064982,10929,OK
ACC003474,Company 3474,Finance,India,144661976,46219,OK
ACC003475,Company 3475,Technology,USA,226897395,32453,OK
ACC003476,Company 3476,Retail,USA,209175106,12160,OK
ACC003477,Company 3477,Technology,USA,205575108,40801,OK
ACC003478,Company 3478,Manufacturing,India,297739755,13486,OK
ACC003479,Company 3479,Manufacturing,Australia,309519048,37397,OK
ACC003480,Company 3480,Retail,United Kingdom,164704521,9923,OK
ACC003481,Company 3481,Retail,USA,265126761,48135,OK
ACC003482,Company 3482,Technology,USA,485216459,44753,OK
ACC003483,Company 3483,Technology,India,470753251,40127,OK
ACC003484,Company 3484,Manufacturing,United Kingdom,136910454,10532,OK
ACC003485,Company 3485,Retail,United Kingdom,210672134,33163,OK
ACC003486,Company 3486,Technology,United Kingdom,323645510,6998,OK
ACC003487,Company 3487,Finance,United Kingdom,59541268,26179,OK
ACC003488,Company 3488,Technology,Australia,318870610,37018,OK
ACC003489,Company 3489,Retail,United Kingdom,470806914,30028,OK
ACC003490,Company 3490,Technology,USA,46833761,43284,OK
ACC003491,Company 3491,Technology,India,353587990,31310,OK
ACC003492,Company 3492,Finance,USA,68951825,18634,OK
ACC003493,Company 3493,Finance,India,480447881,24921,OK
ACC003494,Company 3494,Manufacturing,USA,469389651,17947,OK
ACC003495,Company 3495,Finance,USA,250882378,31737,OK
ACC003496,Company 3496,Technology,USA,54965186,16347,OK
ACC003497,Company 3497,Healthcare,USA,316364347,19880,OK
ACC003498,Company 3498,Manufacturing,Australia,221015002,2427,OK
ACC003499,Company 3499,Finance,United Kingdom,121139207,14180,OK
ACC003500,Company 3500,Technology,United Kingdom,407131593,8361,OK
ACC003501,Company 3501,Manufacturing,India,401739013,46196,OK
