golden_lead_id,surviving_lead_id,source_lead_ids,lead_name,source,status,record_quality_score,quality_grade,survivorship_reason,records_merged_count
GOLD_LED_004347,LEA004347,LEA004347,Lead 4346,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004348,LEA004348,LEA004348,Lead 4347,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004349,LEA004349,LEA004349,Lead 4348,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004350,LEA004350,LEA004350,Lead 4349,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004351,LEA004351,LEA004351,Lead 4350,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004352,LEA004352,LEA004352,Lead 4351,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004353,LEA004353,LEA004353,Lead 4352,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004354,LEA004354,LEA004354,Lead 4353,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004355,LEA004355,LEA004355,Lead 4354,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004356,LEA004356,LEA004356,Lead 4355,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004357,LEA004357,LEA004357,Lead 4356,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004358,LEA004358,LEA004358,Lead 4357,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004359,LEA004359,LEA004359,Lead 4358,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004360,LEA004360,LEA004360,Lead 4359,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004361,LEA004361,LEA004361,Lead 4360,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004362,LEA004362,LEA004362,Lead 4361,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004363,LEA004363,LEA004363,Lead 4362,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004364,LEA004364,LEA004364,Lead 4363,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004365,LEA004365,LEA004365,Lead 4364,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004366,LEA004366,LEA004366,Lead 4365,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004367,LEA004367,LEA004367,Lead 4366,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004368,LEA004368,LEA004368,Lead 4367,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004369,LEA004369,LEA004369,Lead 4368,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004370,LEA004370,LEA004370,Lead 4369,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004371,LEA004371,LEA004371,Lead 4370,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004372,LEA004372,LEA004372,Lead 4371,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004373,LEA004373,LEA004373,Lead 4372,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004374,LEA004374,LEA004374,Lead 4373,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004375,LEA004375,LEA004375,Lead 4374,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004376,LEA004376,LEA004376,Lead 4375,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004377,LEA004377,LEA004377,Lead 4376,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004378,LEA004378,LEA004378,Lead 4377,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004379,LEA004379,LEA004379,Lead 4378,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004380,LEA004380,LEA004380,Lead 4379,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004381,LEA004381,LEA004381,Lead 4380,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004382,LEA004382,LEA004382,Lead 4381,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004383,LEA004383,LEA004383,Lead 4382,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004384,LEA004384,LEA004384,Lead 4383,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004385,LEA004385,LEA004385,Lead 4384,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004386,LEA004386,LEA004386,Lead 4385,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004387,LEA004387,LEA004387,Lead 4386,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004388,LEA004388,LEA004388,Lead 4387,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004389,LEA004389,LEA004389,Lead 4388,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004390,LEA004390,LEA004390,Lead 4389,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004391,LEA004391,LEA004391,Lead 4390,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004392,LEA004392,LEA004392,Lead 4391,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004393,LEA004393,LEA004393,Lead 4392,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004394,LEA004394,LEA004394,Lead 4393,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004395,LEA004395,LEA004395,Lead 4394,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004396,LEA004396,LEA004396,Lead 4395,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004397,LEA004397,LEA004397,Lead 4396,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004398,LEA004398,LEA004398,Lead 4397,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004399,LEA004399,LEA004399,Lead 4398,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004400,LEA004400,LEA004400,Lead 4399,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004401,LEA004401,LEA004401,Lead 4400,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004402,LEA004402,LEA004402,Lead 4401,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004403,LEA004403,LEA004403,Lead 4402,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004404,LEA004404,LEA004404,Lead 4403,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004405,LEA004405,LEA004405,Lead 4404,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004406,LEA004406,LEA004406,Lead 4405,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004407,LEA004407,LEA004407,Lead 4406,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004408,LEA004408,LEA004408,Lead 4407,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004409,LEA004409,LEA004409,Lead 4408,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004410,LEA004410,LEA004410,Lead 4409,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004411,LEA004411,LEA004411,Lead 4410,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004412,LEA004412,LEA004412,Lead 4411,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004413,LEA004413,LEA004413,Lead 4412,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004414,LEA004414,LEA004414,Lead 4413,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004415,LEA004415,LEA004415,Lead 4414,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004416,LEA004416,LEA004416,Lead 4415,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004417,LEA004417,LEA004417,Lead 4416,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004418,LEA004418,LEA004418,Lead 4417,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004419,LEA004419,LEA004419,Lead 4418,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004420,LEA004420,LEA004420,Lead 4419,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004421,LEA004421,LEA004421,Lead 4420,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004422,LEA004422,LEA004422,Lead 4421,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004423,LEA004423,LEA004423,Lead 4422,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004424,LEA004424,LEA004424,Lead 4423,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004425,LEA004425,LEA004425,Lead 4424,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004426,LEA004426,LEA004426,Lead 4425,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004427,LEA004427,LEA004427,Lead 4426,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004428,LEA004428,LEA004428,Lead 4427,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004429,LEA004429,LEA004429,Lead 4428,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004430,LEA004430,LEA004430,Lead 4429,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004431,LEA004431,LEA004431,Lead 4430,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004432,LEA004432,LEA004432,Lead 4431,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004433,LEA004433,LEA004433,Lead 4432,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004434,LEA004434,LEA004434,Lead 4433,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004435,LEA004435,LEA004435,Lead 4434,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004436,LEA004436,LEA004436,Lead 4435,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004437,LEA004437,LEA004437,Lead 4436,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004438,LEA004438,LEA004438,Lead 4437,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004439,LEA004439,LEA004439,Lead 4438,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004440,LEA004440,LEA004440,Lead 4439,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004441,LEA004441,LEA004441,Lead 4440,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004442,LEA004442,LEA004442,Lead 4441,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004443,LEA004443,LEA004443,Lead 4442,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004444,LEA004444,LEA004444,Lead 4443,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004445,LEA004445,LEA004445,Lead 4444,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004446,LEA004446,LEA004446,Lead 4445,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004447,LEA004447,LEA004447,Lead 4446,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004448,LEA004448,LEA004448,Lead 4447,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004449,LEA004449,LEA004449,Lead 4448,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004450,LEA004450,LEA004450,Lead 4449,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004451,LEA004451,LEA004451,Lead 4450,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004452,LEA004452,LEA004452,Lead 4451,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004453,LEA004453,LEA004453,Lead 4452,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004454,LEA004454,LEA004454,Lead 4453,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004455,LEA004455,LEA004455,Lead 4454,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004456,LEA004456,LEA004456,Lead 4455,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004457,LEA004457,LEA004457,Lead 4456,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004458,LEA004458,LEA004458,Lead 4457,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004459,LEA004459,LEA004459,Lead 4458,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004460,LEA004460,LEA004460,Lead 4459,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004461,LEA004461,LEA004461,Lead 4460,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004462,LEA004462,LEA004462,Lead 4461,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004463,LEA004463,LEA004463,Lead 4462,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004464,LEA004464,LEA004464,Lead 4463,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004465,LEA004465,LEA004465,Lead 4464,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004466,LEA004466,LEA004466,Lead 4465,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004467,LEA004467,LEA004467,Lead 4466,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004468,LEA004468,LEA004468,Lead 4467,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004469,LEA004469,LEA004469,Lead 4468,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004470,LEA004470,LEA004470,Lead 4469,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004471,LEA004471,LEA004471,Lead 4470,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004472,LEA004472,LEA004472,Lead 4471,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004473,LEA004473,LEA004473,Lead 4472,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004474,LEA004474,LEA004474,Lead 4473,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004475,LEA004475,LEA004475,Lead 4474,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004476,LEA004476,LEA004476,Lead 4475,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004477,LEA004477,LEA004477,Lead 4476,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004478,LEA004478,LEA004478,Lead 4477,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004479,LEA004479,LEA004479,Lead 4478,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004480,LEA004480,LEA004480,Lead 4479,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004481,LEA004481,LEA004481,Lead 4480,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004482,LEA004482,LEA004482,Lead 4481,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004483,LEA004483,LEA004483,Lead 4482,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004484,LEA004484,LEA004484,Lead 4483,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004485,LEA004485,LEA004485,Lead 4484,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004486,LEA004486,LEA004486,Lead 4485,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004487,LEA004487,LEA004487,Lead 4486,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004488,LEA004488,LEA004488,Lead 4487,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004489,LEA004489,LEA004489,Lead 4488,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004490,LEA004490,LEA004490,Lead 4489,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004491,LEA004491,LEA004491,Lead 4490,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004492,LEA004492,LEA004492,Lead 4491,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004493,LEA004493,LEA004493,Lead 4492,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004494,LEA004494,LEA004494,Lead 4493,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004495,LEA004495,LEA004495,Lead 4494,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004496,LEA004496,LEA004496,Lead 4495,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004497,LEA004497,LEA004497,Lead 4496,LinkedIn,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004498,LEA004498,LEA004498,Lead 4497,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004499,LEA004499,LEA004499,Lead 4498,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004500,LEA004500,LEA004500,Lead 4499,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004501,LEA004501,LEA004501,Lead 4500,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004502,LEA004502,LEA004502,Lead 4501,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004503,LEA004503,LEA004503,Lead 4502,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004504,LEA004504,LEA004504,Lead 4503,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004505,LEA004505,LEA004505,Lead 4504,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004506,LEA004506,LEA004506,Lead 4505,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004507,LEA004507,LEA004507,Lead 4506,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004508,LEA004508,LEA004508,Lead 4507,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004509,LEA004509,LEA004509,Lead 4508,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004510,LEA004510,LEA004510,Lead 4509,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004511,LEA004511,LEA004511,Lead 4510,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004512,LEA004512,LEA004512,Lead 4511,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004513,LEA004513,LEA004513,Lead 4512,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004514,LEA004514,LEA004514,Lead 4513,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004515,LEA004515,LEA004515,Lead 4514,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004516,LEA004516,LEA004516,Lead 4515,LinkedIn,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004517,LEA004517,LEA004517,Lead 4516,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004518,LEA004518,LEA004518,Lead 4517,Web,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004519,LEA004519,LEA004519,Lead 4518,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004520,LEA004520,LEA004520,Lead 4519,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004521,LEA004521,LEA004521,Lead 4520,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004522,LEA004522,LEA004522,Lead 4521,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004523,LEA004523,LEA004523,Lead 4522,Event,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004524,LEA004524,LEA004524,Lead 4523,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004525,LEA004525,LEA004525,Lead 4524,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004526,LEA004526,LEA004526,Lead 4525,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004527,LEA004527,LEA004527,Lead 4526,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004528,LEA004528,LEA004528,Lead 4527,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004529,LEA004529,LEA004529,Lead 4528,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004530,LEA004530,LEA004530,Lead 4529,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004531,LEA004531,LEA004531,Lead 4530,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004532,LEA004532,LEA004532,Lead 4531,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004533,LEA004533,LEA004533,Lead 4532,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004534,LEA004534,LEA004534,Lead 4533,Web,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004535,LEA004535,LEA004535,Lead 4534,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004536,LEA004536,LEA004536,Lead 4535,Event,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004537,LEA004537,LEA004537,Lead 4536,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004538,LEA004538,LEA004538,Lead 4537,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004539,LEA004539,LEA004539,Lead 4538,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004540,LEA004540,LEA004540,Lead 4539,Web,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004541,LEA004541,LEA004541,Lead 4540,Referral,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004542,LEA004542,LEA004542,Lead 4541,LinkedIn,New,75.0,C,Highest record_quality_score,1
GOLD_LED_004543,LEA004543,LEA004543,Lead 4542,Web,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004544,LEA004544,LEA004544,Lead 4543,Event,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004545,LEA004545,LEA004545,Lead 4544,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004546,LEA004546,LEA004546,Lead 4545,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004547,LEA004547,LEA004547,Lead 4546,Event,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004548,LEA004548,LEA004548,Lead 4547,Referral,Qualified,75.0,C,Highest record_quality_score,1
GOLD_LED_004549,LEA004549,LEA004549,Lead 4548,Referral,Converted,75.0,C,Highest record_quality_score,1
GOLD_LED_004550,LEA004550,LEA004550,Lead 4549,Referral,Working,75.0,C,Highest record_quality_score,1
GOLD_LED_004551,LEA004551,LEA004551,Lead 4550,LinkedIn,Converted,75.0,C,Highest record_quality_score,1
