account_id,account_name,industry,country,annual_revenue,employee_count
ACC002191,Company 2191,Technology,United States,28472199,16269
ACC002192,Company 2192,Technology,Germany,130755648,607
ACC002193,Company 2193,Technology,UK,130374739,5888
ACC002194,Company 2194,Retail,UK,77721391,49467
ACC002195,Company 2195,Manufacturing,UK,440278997,37372
ACC002196,Company 2196,Finance,United Kingdom,28373993,6119
ACC002197,Company 2197,Retail,United States,246743278,35797
ACC002198,Company 2198,Manufacturing,India,234438349,15032
ACC002199,Company 2199,Technology,UK,393032953,20474
ACC002200,Company 2200,Retail,UK,155970679,3789
ACC002201,Company 2201,Healthcare,Australia,440854729,39932
ACC002202,Company 2202,Technology,UK,118204028,14675
ACC002203,Company 2203,Healthcare,USA,255696931,33786
ACC002204,Company 2204,Technology,Germany,282664499,1369
ACC002205,Company 2205,Retail,Germany,180021291,49982
ACC002206,Company 2206,Retail,United States,290178147,24134
ACC002207,Company 2207,Manufacturing,U.S.,202583804,1978
ACC002208,Company 2208,Healthcare,India,361066497,26163
ACC002209,Company 2209,Healthcare,UK,205218206,13293
ACC002210,Company 2210,Technology,USA,126970841,9870
ACC002211,Company 2211,Healthcare,United Kingdom,329014179,45935
ACC002212,Company 2212,Technology,Germany,366906404,25524
ACC002213,Company 2213,Finance,Germany,9665916,13681
ACC002214,Company 2214,Finance,United States,170110447,38861
ACC002215,Company 2215,Retail,Australia,328851603,37997
ACC002216,Company 2216,Finance,United States,251515508,43211
ACC002217,Company 2217,Healthcare,USA,18170579,1911
ACC002218,Company 2218,Manufacturing,United Kingdom,419154494,11398
ACC002219,Company 2219,Healthcare,United Kingdom,143581359,28835
ACC002220,Company 2220,Retail,UK,27237913,11306
ACC002221,Company 2221,Retail,U.S.,417347453,38147
ACC002222,Company 2222,Technology,United Kingdom,205847690,34548
ACC002223,Company 2223,Manufacturing,USA,13395375,8596
ACC002224,Company 2224,Retail,UK,215014380,31120
ACC002225,Company 2225,Manufacturing,Germany,439930296,7655
ACC002226,Company 2226,Healthcare,United States,492100620,32532
ACC002227,Company 2227,Retail,India,453390435,38012
ACC002228,Company 2228,Retail,U.S.,273200562,29022
ACC002229,Company 2229,Retail,U.S.,499643430,33831
ACC002230,Company 2230,Retail,UK,71565508,37111
ACC002231,Company 2231,Manufacturing,United Kingdom,184038181,1654
ACC002232,Company 2232,Healthcare,United States,350445794,39849
ACC002233,Company 2233,Manufacturing,United Kingdom,117269601,25326
ACC002234,Company 2234,Healthcare,UK,99236195,41209
ACC002235,Company 2235,Finance,Germany,107971806,3605
ACC002236,Company 2236,Manufacturing,United Kingdom,82933437,32429
ACC002237,Company 2237,Finance,USA,100225683,23114
ACC002238,Company 2238,Finance,USA,363618998,9522
ACC002239,Company 2239,Retail,United States,497278025,41628
ACC002240,Company 2240,Finance,USA,105375699,34472
ACC002241,Company 2241,Manufacturing,United States,407399700,37219
ACC002242,Company 2242,Technology,United States,368545418,21790
ACC002243,Company 2243,Technology,Australia,323025035,19655
ACC002244,Company 2244,Manufacturing,Australia,145878639,17381
ACC002245,Company 2245,Technology,India,105735120,41815
ACC002246,Company 2246,Healthcare,USA,321433890,22448
ACC002247,Company 2247,Retail,UK,284024515,32359
ACC002248,Company 2248,Healthcare,United Kingdom,288662498,4323
ACC002249,Company 2249,Finance,U.S.,199087634,22762
ACC002250,Company 2250,Healthcare,India,399756753,40749
ACC002251,Company 2251,Technology,Germany,484298757,48081
ACC002252,Company 2252,Retail,United States,327111324,39142
ACC002253,Company 2253,Technology,UK,298994577,3616
ACC002254,Company 2254,Retail,United States,233575146,4549
ACC002255,Company 2255,Technology,United States,227537553,27480
ACC002256,Company 2256,Finance,USA,158179610,2975
ACC002257,Company 2257,Technology,India,89116550,22266
ACC002258,Company 2258,Technology,India,66815581,19817
ACC002259,Company 2259,Manufacturing,India,421487971,6119
ACC002260,Company 2260,Manufacturing,UK,410238902,14068
ACC002261,Company 2261,Retail,U.S.,353618182,21723
ACC002262,Company 2262,Finance,Germany,367188929,14358
ACC002263,Company 2263,Finance,UK,140998347,49086
ACC002264,Company 2264,Healthcare,USA,265971416,34551
ACC002265,Company 2265,Technology,USA,460346518,5228
ACC002266,Company 2266,Healthcare,Australia,73299612,36903
ACC002267,Company 2267,Manufacturing,United States,41899061,47584
ACC002268,Company 2268,Manufacturing,India,255980161,31241
ACC002269,Company 2269,Technology,Germany,272996742,44710
ACC002270,Company 2270,Finance,U.S.,64416355,21863
ACC002271,Company 2271,Healthcare,United Kingdom,71450371,29878
ACC002272,Company 2272,Technology,Germany,239442395,12520
ACC002273,Company 2273,Retail,Germany,267313875,43153
ACC002274,Company 2274,Retail,India,156644576,19696
ACC002275,Company 2275,Technology,Germany,422918317,13959
ACC002276,Company 2276,Manufacturing,Germany,4345037,34558
ACC002277,Company 2277,Retail,U.S.,229015830,2815
ACC002278,Company 2278,Healthcare,India,287679403,37108
ACC002279,Company 2279,Finance,Germany,66476944,43963
ACC002280,Company 2280,Manufacturing,Germany,52762185,28272
ACC002281,Company 2281,Technology,United States,334169079,59
ACC002282,Company 2282,Finance,UK,105801815,21422
ACC002283,Company 2283,Manufacturing,United States,133465131,26219
ACC002284,Company 2284,Retail,United Kingdom,429004853,10980
ACC002285,Company 2285,Technology,United States,484896285,6486
ACC002286,Company 2286,Manufacturing,United States,485780279,46935
ACC002287,Company 2287,Finance,USA,416877332,33450
ACC002288,Company 2288,Manufacturing,Germany,108461478,14961
ACC002289,Company 2289,Retail,Germany,111710743,49293
ACC002290,Company 2290,Finance,India,123642127,24805
ACC002291,Company 2291,Retail,U.S.,441802903,23305
ACC002292,Company 2292,Finance,India,155063062,9216
ACC002293,Company 2293,Healthcare,U.S.,438519207,38996
ACC002294,Company 2294,Technology,U.S.,53779336,921
ACC002295,Company 2295,Technology,Germany,331291665,46317
ACC002296,Company 2296,Healthcare,India,129658300,3565
ACC002297,Company 2297,Finance,India,379908528,44810
ACC002298,Company 2298,Healthcare,Australia,359493861,17813
ACC002299,Company 2299,Healthcare,United States,435514924,28041
ACC002300,Company 2300,Technology,United Kingdom,378604103,33469
ACC002301,Company 2301,Technology,United States,441283670,598
ACC002302,Company 2302,Retail,United Kingdom,92232080,18394
ACC002303,Company 2303,Finance,Germany,344933766,41550
ACC002304,Company 2304,Healthcare,U.S.,414714500,24703
ACC002305,Company 2305,Technology,Germany,344881806,47858
ACC002306,Company 2306,Technology,UK,319311338,2865
ACC002307,Company 2307,Technology,UK,366935172,26252
ACC002308,Company 2308,Manufacturing,India,170899851,40670
ACC002309,Company 2309,Healthcare,UK,142378581,26654
ACC002310,Company 2310,Technology,United States,194788263,11574
ACC002311,Company 2311,Technology,United Kingdom,112694400,975
ACC002312,Company 2312,Manufacturing,United States,12232878,1076
ACC002313,Company 2313,Retail,United Kingdom,62797311,5103
ACC002314,Company 2314,Healthcare,USA,294106785,45300
ACC002315,Company 2315,Finance,USA,90493815,31369
ACC002316,Company 2316,Manufacturing,U.S.,374143164,26028
ACC002317,Company 2317,Healthcare,Australia,220336520,17503
ACC002318,Company 2318,Technology,UK,336026351,49365
ACC002319,Company 2319,Finance,U.S.,397912035,5328
ACC002320,Company 2320,Technology,India,439224384,10768
ACC002321,Company 2321,Healthcare,Australia,34768008,48038
ACC002322,Company 2322,Manufacturing,Germany,62256066,44096
ACC002323,Company 2323,Healthcare,USA,13403910,42358
ACC002324,Company 2324,Finance,Australia,405408232,38921
ACC002325,Company 2325,Healthcare,Germany,53979885,8766
ACC002326,Company 2326,Healthcare,India,422061885,30311
ACC002327,Company 2327,Retail,Australia,170301467,34352
ACC002328,Company 2328,Technology,Germany,22851214,8039
ACC002329,Company 2329,Technology,USA,308226215,46431
ACC002330,Company 2330,Retail,India,415744878,31583
ACC002331,Company 2331,Manufacturing,Australia,275193895,45112
ACC002332,Company 2332,Healthcare,USA,300155524,39059
ACC002333,Company 2333,Healthcare,United States,104138346,46575
ACC002334,Company 2334,Manufacturing,Germany,486981317,49923
ACC002335,Company 2335,Finance,Australia,64666437,49283
ACC002336,Company 2336,Retail,UK,243322149,18404
ACC002337,Company 2337,Finance,United Kingdom,147006029,716
ACC002338,Company 2338,Technology,Germany,143322042,43139
ACC002339,Company 2339,Retail,USA,43827669,13277
ACC002340,Company 2340,Finance,United Kingdom,8863490,36833
ACC002341,Company 2341,Healthcare,UK,64549348,44984
ACC002342,Company 2342,Finance,USA,53740545,11926
ACC002343,Company 2343,Healthcare,Germany,88871525,8413
ACC002344,Company 2344,Healthcare,India,446961784,35330
ACC002345,Company 2345,Healthcare,Germany,132328410,17111
ACC002346,Company 2346,Technology,U.S.,475011723,30364
ACC002347,Company 2347,Healthcare,Australia,85022444,11543
ACC002348,Company 2348,Finance,USA,222834500,6286
ACC002349,Company 2349,Technology,India,464950527,11492
ACC002350,Company 2350,Finance,United States,120986558,21792
ACC002351,Company 2351,Manufacturing,India,195124830,11576
ACC002352,Company 2352,Technology,Australia,9327018,2404
ACC002353,Company 2353,Healthcare,Australia,307417142,8945
ACC002354,Company 2354,Finance,United Kingdom,76950049,27430
ACC002355,Company 2355,Retail,Germany,189267117,28599
ACC002356,Company 2356,Technology,United States,241904418,14940
ACC002357,Company 2357,Finance,United States,213529204,12409
ACC002358,Company 2358,Healthcare,United States,404513319,20932
ACC002359,Company 2359,Technology,UK,426570920,47952
ACC002360,Company 2360,Technology,Germany,44774359,37569
ACC002361,Company 2361,Healthcare,India,231932087,35558
ACC002362,Company 2362,Retail,USA,346663135,39758
ACC002363,Company 2363,Healthcare,UK,80065112,9762
ACC002364,Company 2364,Healthcare,Australia,170415568,43451
ACC002365,Company 2365,Healthcare,U.S.,484330787,10084
ACC002366,Company 2366,Manufacturing,Australia,53698132,28983
ACC002367,Company 2367,Manufacturing,United Kingdom,358009777,6484
ACC002368,Company 2368,Retail,USA,450836949,35627
ACC002369,Company 2369,Manufacturing,Germany,445047302,33493
ACC002370,Company 2370,Healthcare,United Kingdom,138798491,39288
ACC002371,Company 2371,Manufacturing,United Kingdom,428188099,5736
ACC002372,Company 2372,Retail,United Kingdom,483314141,46713
ACC002373,Company 2373,Manufacturing,United Kingdom,97434720,39550
ACC002374,Company 2374,Finance,Australia,6241447,1851
ACC002375,Company 2375,Finance,United States,29623600,37369
ACC002376,Company 2376,Healthcare,United Kingdom,431462666,32727
ACC002377,Company 2377,Manufacturing,United Kingdom,107098111,20093
ACC002378,Company 2378,Finance,U.S.,269482043,6844
ACC002379,Company 2379,Technology,India,236249187,30085
ACC002380,Company 2380,Retail,USA,425847607,35006
ACC002381,Company 2381,Retail,UK,93938316,11007
ACC002382,Company 2382,Manufacturing,United Kingdom,321915072,3017
ACC002383,Company 2383,Manufacturing,India,449085608,31981
ACC002384,Company 2384,Finance,U.S.,33838528,27502
ACC002385,Company 2385,Manufacturing,India,227246018,31440
ACC002386,Company 2386,Technology,USA,73852606,7787
ACC002387,Company 2387,Technology,UK,403336577,41192
ACC002388,Company 2388,Manufacturing,Australia,422074729,19390
ACC002389,Company 2389,Technology,U.S.,226196605,33119
ACC002390,Company 2390,Finance,United States,83790406,42440
ACC002391,Company 2391,Technology,USA,122720645,20830
ACC002392,Company 2392,Healthcare,Australia,274433449,32668
ACC002393,Company 2393,Manufacturing,United States,97126023,49078
ACC002394,Company 2394,Finance,Germany,410451867,20372
ACC002395,Company 2395,Retail,United Kingdom,355916714,33386
ACC002396,Company 2396,Finance,U.S.,169348648,7561
ACC002397,Company 2397,Technology,USA,169698217,29824
ACC002398,Company 2398,Retail,U.S.,355264575,32995
ACC002399,Company 2399,Manufacturing,Germany,288531339,27173
ACC002400,Company 2400,Finance,USA,187413586,39044
ACC002401,Company 2401,Finance,Australia,225828909,7270
ACC002402,Company 2402,Technology,India,49689099,35967
ACC002403,Company 2403,Finance,India,200651166,1420
ACC002404,Company 2404,Manufacturing,UK,9097906,40686
ACC002405,Company 2405,Finance,India,130367519,39634
ACC002406,Company 2406,Manufacturing,U.S.,255449147,31617
ACC002407,Company 2407,Healthcare,India,485254185,19854
ACC002408,Company 2408,Healthcare,India,162384019,19817
ACC002409,Company 2409,Manufacturing,Australia,182285723,21521
ACC002410,Company 2410,Retail,United Kingdom,490593580,34217
ACC002411,Company 2411,Finance,United Kingdom,116615778,22689
ACC002412,Company 2412,Technology,United Kingdom,491698587,46031
ACC002413,Company 2413,Finance,USA,334531728,43012
ACC002414,Company 2414,Healthcare,United States,193805361,44326
ACC002415,Company 2415,Manufacturing,USA,385252102,37288
ACC002416,Company 2416,Healthcare,USA,280592086,20109
ACC002417,Company 2417,Finance,India,357308241,7312
ACC002418,Company 2418,Manufacturing,U.S.,391386271,16828
ACC002419,Company 2419,Manufacturing,India,310381800,5203
ACC002420,Company 2420,Manufacturing,United States,227184933,12508
ACC002421,Company 2421,Retail,Australia,42852894,12498
ACC002422,Company 2422,Finance,USA,179307828,29332
ACC002423,Company 2423,Retail,USA,314916037,38493
ACC002424,Company 2424,Retail,USA,224740797,3055
ACC002425,Company 2425,Technology,UK,474909362,37223
ACC002426,Company 2426,Finance,United Kingdom,195832797,24921
ACC002427,Company 2427,Technology,Australia,191118914,32005
ACC002428,Company 2428,Retail,Australia,156018287,24475
ACC002429,Company 2429,Technology,UK,276537101,5142
ACC002430,Company 2430,Retail,USA,372882021,27467
ACC002431,Company 2431,Manufacturing,Australia,59492070,49821
ACC002432,Company 2432,Technology,USA,324336533,4612
ACC002433,Company 2433,Manufacturing,India,183917729,13513
ACC002434,Company 2434,Technology,USA,322648889,4630
ACC002435,Company 2435,Technology,United States,97413798,38142
ACC002436,Company 2436,Finance,United Kingdom,190479080,27569
ACC002437,Company 2437,Healthcare,United States,234537068,3277
ACC002438,Company 2438,Finance,India,185246855,3901
ACC002439,Company 2439,Healthcare,United States,169269788,22737
ACC002440,Company 2440,Technology,India,67910048,23186
ACC002441,Company 2441,Retail,USA,374159699,46306
ACC002442,Company 2442,Healthcare,Australia,432707645,21653
ACC002443,Company 2443,Finance,India,453934476,2794
ACC002444,Company 2444,Healthcare,USA,210264153,5513
ACC002445,Company 2445,Finance,Germany,440968118,41652
ACC002446,Company 2446,Retail,U.S.,58037932,27658
ACC002447,Company 2447,Finance,UK,287473917,48632
ACC002448,Company 2448,Retail,Australia,46288021,46441
ACC002449,Company 2449,Retail,United Kingdom,32476158,48018
ACC002450,Company 2450,Retail,United Kingdom,299836356,14813
ACC002451,Company 2451,Finance,India,381836723,37412
ACC002452,Company 2452,Finance,United States,470889702,47165
ACC002453,Company 2453,Healthcare,United States,348255025,28082
ACC002454,Company 2454,Technology,USA,241692812,11178
ACC002455,Company 2455,Finance,United Kingdom,201420742,18437
ACC002456,Company 2456,Finance,USA,202395857,23891
ACC002457,Company 2457,Healthcare,Germany,450062247,12196
ACC002458,Company 2458,Finance,India,334479639,40267
ACC002459,Company 2459,Technology,U.S.,260877272,36359
ACC002460,Company 2460,Finance,United States,335782045,13714
ACC002461,Company 2461,Manufacturing,India,171618871,30169
ACC002462,Company 2462,Retail,UK,251387132,46710
ACC002463,Company 2463,Finance,United Kingdom,193925117,4488
ACC002464,Company 2464,Finance,Australia,123701546,36655
ACC002465,Company 2465,Manufacturing,Australia,396334732,17797
ACC002466,Company 2466,Healthcare,India,222789815,18920
ACC002467,Company 2467,Healthcare,U.S.,312373131,31975
ACC002468,Company 2468,Manufacturing,Germany,374807969,7772
ACC002469,Company 2469,Finance,Australia,211365509,20832
ACC002470,Company 2470,Healthcare,United States,376246033,45724
ACC002471,Company 2471,Retail,Australia,46256737,32600
ACC002472,Company 2472,Manufacturing,United States,152579647,9941
ACC002473,Company 2473,Manufacturing,USA,450330421,28651
ACC002474,Company 2474,Technology,United States,23250056,33595
ACC002475,Company 2475,Finance,USA,154130154,434
ACC002476,Company 2476,Retail,USA,325060353,35217
ACC002477,Company 2477,Retail,UK,353534280,42991
ACC002478,Company 2478,Manufacturing,U.S.,33060093,3465
ACC002479,Company 2479,Healthcare,USA,15654210,16360
ACC002480,Company 2480,Retail,United States,297347228,36934
ACC002481,Company 2481,Retail,U.S.,148708943,35328
