lead_id,lead_name,source,status
LEA003626,Lead 3625,Event,New
LEA003627,Lead 3626,LinkedIn,Converted
LEA003628,Lead 3627,Event,New
LEA003629,Lead 3628,Referral,Working
LEA003630,Lead 3629,Referral,Qualified
LEA003631,Lead 3630,Event,Converted
LEA003632,Lead 3631,Referral,Qualified
LEA003633,Lead 3632,Event,New
LEA003634,Lead 3633,LinkedIn,Qualified
LEA003635,Lead 3634,Event,Working
LEA003636,Lead 3635,LinkedIn,Converted
LEA003637,Lead 3636,LinkedIn,Qualified
LEA003638,Lead 3637,Referral,Working
LEA003639,Lead 3638,Referral,Qualified
LEA003640,Lead 3639,Referral,New
LEA003641,Lead 3640,Web,Working
LEA003642,Lead 3641,Referral,Converted
LEA003643,Lead 3642,Referral,Qualified
LEA003644,Lead 3643,Web,New
LEA003645,Lead 3644,Event,Qualified
LEA003646,Lead 3645,Referral,Working
LEA003647,Lead 3646,Referral,Qualified
LEA003648,Lead 3647,Referral,Working
LEA003649,Lead 3648,Web,Converted
LEA003650,Lead 3649,Event,New
LEA003651,Lead 3650,Referral,Working
LEA003652,Lead 3651,Event,Working
LEA003653,Lead 3652,Web,Working
LEA003654,Lead 3653,Web,Converted
LEA003655,Lead 3654,Event,Converted
LEA003656,Lead 3655,Event,Working
LEA003657,Lead 3656,Web,New
LEA003658,Lead 3657,Event,Converted
LEA003659,Lead 3658,Referral,Working
LEA003660,Lead 3659,Web,Working
LEA003661,Lead 3660,Referral,Converted
LEA003662,Lead 3661,Web,Working
LEA003663,Lead 3662,LinkedIn,Working
LEA003664,Lead 3663,Referral,Converted
LEA003665,Lead 3664,Web,New
LEA003666,Lead 3665,Event,Qualified
LEA003667,Lead 3666,Referral,Working
LEA003668,Lead 3667,LinkedIn,New
LEA003669,Lead 3668,Referral,Qualified
LEA003670,Lead 3669,Referral,Qualified
LEA003671,Lead 3670,Referral,Converted
LEA003672,Lead 3671,Web,New
LEA003673,Lead 3672,LinkedIn,Converted
LEA003674,Lead 3673,Event,Converted
LEA003675,Lead 3674,Referral,Converted
LEA003676,Lead 3675,Event,New
LEA003677,Lead 3676,LinkedIn,New
LEA003678,Lead 3677,Web,Qualified
LEA003679,Lead 3678,LinkedIn,Converted
LEA003680,Lead 3679,Referral,Working
LEA003681,Lead 3680,Web,New
LEA003682,Lead 3681,Web,Converted
LEA003683,Lead 3682,LinkedIn,Working
LEA003684,Lead 3683,Referral,Qualified
LEA003685,Lead 3684,LinkedIn,Working
LEA003686,Lead 3685,LinkedIn,Converted
LEA003687,Lead 3686,Referral,Converted
LEA003688,Lead 3687,Web,New
LEA003689,Lead 3688,LinkedIn,Working
LEA003690,Lead 3689,Web,Qualified
LEA003691,Lead 3690,Event,New
LEA003692,Lead 3691,Event,Working
LEA003693,Lead 3692,Web,New
LEA003694,Lead 3693,Event,Working
LEA003695,Lead 3694,Referral,Qualified
LEA003696,Lead 3695,Web,New
LEA003697,Lead 3696,LinkedIn,Working
LEA003698,Lead 3697,Event,Converted
LEA003699,Lead 3698,Referral,Qualified
LEA003700,Lead 3699,Event,Converted
LEA003701,Lead 3700,Web,Converted
LEA003702,Lead 3701,LinkedIn,Working
LEA003703,Lead 3702,Web,Working
LEA003704,Lead 3703,LinkedIn,Qualified
LEA003705,Lead 3704,LinkedIn,Working
LEA003706,Lead 3705,LinkedIn,Qualified
LEA003707,Lead 3706,Referral,Working
LEA003708,Lead 3707,Referral,New
LEA003709,Lead 3708,Referral,Converted
LEA003710,Lead 3709,Event,Qualified
LEA003711,Lead 3710,Event,New
LEA003712,Lead 3711,LinkedIn,Converted
LEA003713,Lead 3712,LinkedIn,New
LEA003714,Lead 3713,LinkedIn,New
LEA003715,Lead 3714,Event,Qualified
LEA003716,Lead 3715,Web,Converted
LEA003717,Lead 3716,Event,Working
LEA003718,Lead 3717,Referral,Qualified
LEA003719,Lead 3718,Event,Working
LEA003720,Lead 3719,Event,Working
LEA003721,Lead 3720,LinkedIn,Converted
LEA003722,Lead 3721,Web,Converted
LEA003723,Lead 3722,Event,Qualified
LEA003724,Lead 3723,LinkedIn,Converted
LEA003725,Lead 3724,Web,Qualified
LEA003726,Lead 3725,Web,Working
LEA003727,Lead 3726,Referral,Converted
LEA003728,Lead 3727,Referral,New
LEA003729,Lead 3728,Web,New
LEA003730,Lead 3729,Event,New
LEA003731,Lead 3730,LinkedIn,Qualified
LEA003732,Lead 3731,Web,Working
LEA003733,Lead 3732,Event,Working
LEA003734,Lead 3733,LinkedIn,Working
LEA003735,Lead 3734,Web,New
LEA003736,Lead 3735,LinkedIn,Converted
LEA003737,Lead 3736,LinkedIn,Converted
LEA003738,Lead 3737,Referral,Converted
LEA003739,Lead 3738,LinkedIn,Qualified
LEA003740,Lead 3739,LinkedIn,New
LEA003741,Lead 3740,Web,Converted
LEA003742,Lead 3741,Referral,Converted
LEA003743,Lead 3742,Referral,New
LEA003744,Lead 3743,LinkedIn,Converted
LEA003745,Lead 3744,Web,Converted
LEA003746,Lead 3745,LinkedIn,Converted
LEA003747,Lead 3746,Web,New
LEA003748,Lead 3747,Referral,Qualified
LEA003749,Lead 3748,Event,Qualified
LEA003750,Lead 3749,Web,Converted
LEA003751,Lead 3750,Event,Converted
LEA003752,Lead 3751,Event,New
LEA003753,Lead 3752,Event,Converted
LEA003754,Lead 3753,Web,Converted
LEA003755,Lead 3754,Referral,Working
LEA003756,Lead 3755,Web,Qualified
LEA003757,Lead 3756,Event,Qualified
LEA003758,Lead 3757,Referral,Qualified
LEA003759,Lead 3758,Referral,Working
LEA003760,Lead 3759,Referral,Qualified
LEA003761,Lead 3760,Web,Converted
LEA003762,Lead 3761,Referral,Converted
LEA003763,Lead 3762,Web,Working
LEA003764,Lead 3763,Event,New
LEA003765,Lead 3764,Referral,Qualified
LEA003766,Lead 3765,Event,Working
LEA003767,Lead 3766,Event,Working
LEA003768,Lead 3767,LinkedIn,Working
LEA003769,Lead 3768,LinkedIn,New
LEA003770,Lead 3769,Web,Converted
LEA003771,Lead 3770,Event,New
LEA003772,Lead 3771,Web,New
LEA003773,Lead 3772,Event,Qualified
LEA003774,Lead 3773,Event,Qualified
LEA003775,Lead 3774,Event,Qualified
LEA003776,Lead 3775,LinkedIn,Working
LEA003777,Lead 3776,LinkedIn,Working
LEA003778,Lead 3777,Referral,Converted
LEA003779,Lead 3778,Event,New
LEA003780,Lead 3779,LinkedIn,Working
LEA003781,Lead 3780,Event,Qualified
LEA003782,Lead 3781,Web,Qualified
LEA003783,Lead 3782,LinkedIn,Converted
LEA003784,Lead 3783,Web,Converted
LEA003785,Lead 3784,LinkedIn,New
LEA003786,Lead 3785,LinkedIn,Working
LEA003787,Lead 3786,Event,Qualified
LEA003788,Lead 3787,LinkedIn,Working
LEA003789,Lead 3788,Event,Converted
LEA003790,Lead 3789,Web,Qualified
LEA003791,Lead 3790,Web,Qualified
LEA003792,Lead 3791,LinkedIn,Qualified
LEA003793,Lead 3792,Referral,Converted
LEA003794,Lead 3793,Event,Qualified
LEA003795,Lead 3794,Event,Qualified
LEA003796,Lead 3795,LinkedIn,Converted
LEA003797,Lead 3796,Event,Converted
LEA003798,Lead 3797,Referral,Qualified
LEA003799,Lead 3798,Web,New
LEA003800,Lead 3799,Referral,Qualified
LEA003801,Lead 3800,Web,Qualified
LEA003802,Lead 3801,Web,New
LEA003803,Lead 3802,Event,Qualified
LEA003804,Lead 3803,Referral,Qualified
LEA003805,Lead 3804,LinkedIn,Converted
LEA003806,Lead 3805,Referral,Converted
LEA003807,Lead 3806,Web,Converted
LEA003808,Lead 3807,Event,Working
LEA003809,Lead 3808,Event,Qualified
LEA003810,Lead 3809,LinkedIn,New
LEA003811,Lead 3810,LinkedIn,Converted
LEA003812,Lead 3811,Referral,New
LEA003813,Lead 3812,Event,New
LEA003814,Lead 3813,Referral,Converted
LEA003815,Lead 3814,LinkedIn,Qualified
LEA003816,Lead 3815,LinkedIn,Working
LEA003817,Lead 3816,Event,Qualified
LEA003818,Lead 3817,LinkedIn,New
LEA003819,Lead 3818,LinkedIn,Qualified
LEA003820,Lead 3819,Web,Converted
LEA003821,Lead 3820,Web,New
LEA003822,Lead 3821,Web,Converted
LEA003823,Lead 3822,Web,Qualified
LEA003824,Lead 3823,Event,New
LEA003825,Lead 3824,LinkedIn,Working
LEA003826,Lead 3825,LinkedIn,Working
LEA003827,Lead 3826,Event,New
LEA003828,Lead 3827,Web,Working
LEA003829,Lead 3828,LinkedIn,Qualified
LEA003830,Lead 3829,Web,New
LEA003831,Lead 3830,Referral,Qualified
LEA003832,Lead 3831,Event,New
LEA003833,Lead 3832,Event,Working
LEA003834,Lead 3833,LinkedIn,Converted
LEA003835,Lead 3834,LinkedIn,Converted
LEA003836,Lead 3835,Event,Qualified
LEA003837,Lead 3836,Event,Qualified
LEA003838,Lead 3837,Referral,Converted
LEA003839,Lead 3838,Referral,New
LEA003840,Lead 3839,Web,New
LEA003841,Lead 3840,Web,New
LEA003842,Lead 3841,Event,New
LEA003843,Lead 3842,Referral,New
LEA003844,Lead 3843,LinkedIn,Converted
LEA003845,Lead 3844,Web,Working
LEA003846,Lead 3845,Web,Qualified
LEA003847,Lead 3846,Web,Converted
LEA003848,Lead 3847,LinkedIn,Working
LEA003849,Lead 3848,Referral,Qualified
LEA003850,Lead 3849,LinkedIn,Working
LEA003851,Lead 3850,Web,Converted
LEA003852,Lead 3851,Event,Qualified
LEA003853,Lead 3852,Web,Qualified
LEA003854,Lead 3853,LinkedIn,Qualified
LEA003855,Lead 3854,Event,Qualified
LEA003856,Lead 3855,LinkedIn,Qualified
LEA003857,Lead 3856,LinkedIn,New
LEA003858,Lead 3857,LinkedIn,Qualified
LEA003859,Lead 3858,Web,New
LEA003860,Lead 3859,Referral,Converted
LEA003861,Lead 3860,Event,Qualified
LEA003862,Lead 3861,Event,New
LEA003863,Lead 3862,Web,Converted
LEA003864,Lead 3863,Web,Working
LEA003865,Lead 3864,Event,New
LEA003866,Lead 3865,Referral,New
LEA003867,Lead 3866,Event,Working
LEA003868,Lead 3867,Referral,Working
LEA003869,Lead 3868,Event,New
LEA003870,Lead 3869,Web,Qualified
LEA003871,Lead 3870,Event,Working
LEA003872,Lead 3871,LinkedIn,Converted
LEA003873,Lead 3872,Event,Working
LEA003874,Lead 3873,LinkedIn,Converted
LEA003875,Lead 3874,LinkedIn,Working
LEA003876,Lead 3875,LinkedIn,Converted
LEA003877,Lead 3876,Event,Converted
LEA003878,Lead 3877,LinkedIn,Working
LEA003879,Lead 3878,Referral,Converted
LEA003880,Lead 3879,Event,Qualified
LEA003881,Lead 3880,LinkedIn,Qualified
LEA003882,Lead 3881,Referral,Converted
LEA003883,Lead 3882,Event,New
LEA003884,Lead 3883,LinkedIn,New
LEA003885,Lead 3884,Web,New
LEA003886,Lead 3885,LinkedIn,Converted
LEA003887,Lead 3886,Web,Converted
LEA003888,Lead 3887,Web,Qualified
LEA003889,Lead 3888,LinkedIn,Working
LEA003890,Lead 3889,Web,New
LEA003891,Lead 3890,LinkedIn,Converted
LEA003892,Lead 3891,Web,Working
LEA003893,Lead 3892,Event,New
LEA003894,Lead 3893,LinkedIn,Working
LEA003895,Lead 3894,Event,Qualified
LEA003896,Lead 3895,Event,Working
LEA003897,Lead 3896,Web,New
LEA003898,Lead 3897,Referral,Working
LEA003899,Lead 3898,LinkedIn,Working
LEA003900,Lead 3899,Web,New
LEA003901,Lead 3900,Web,Converted
LEA003902,Lead 3901,Referral,Qualified
LEA003903,Lead 3902,Web,Working
LEA003904,Lead 3903,Event,Working
LEA003905,Lead 3904,Referral,Working
LEA003906,Lead 3905,Referral,New
LEA003907,Lead 3906,Web,Converted
LEA003908,Lead 3907,LinkedIn,New
LEA003909,Lead 3908,Referral,Converted
LEA003910,Lead 3909,Referral,Working
LEA003911,Lead 3910,Event,Working
LEA003912,Lead 3911,Event,New
LEA003913,Lead 3912,Referral,Converted
LEA003914,Lead 3913,Referral,Working
LEA003915,Lead 3914,Referral,Working
LEA003916,Lead 3915,LinkedIn,Qualified
LEA003917,Lead 3916,Referral,New
LEA003918,Lead 3917,Referral,Qualified
LEA003919,Lead 3918,LinkedIn,Converted
LEA003920,Lead 3919,Event,Working
LEA003921,Lead 3920,LinkedIn,New
LEA003922,Lead 3921,Web,Qualified
LEA003923,Lead 3922,Web,New
LEA003924,Lead 3923,Web,Working
LEA003925,Lead 3924,Referral,New
LEA003926,Lead 3925,LinkedIn,Working
LEA003927,Lead 3926,Web,Qualified
LEA003928,Lead 3927,Web,Qualified
LEA003929,Lead 3928,Referral,Qualified
LEA003930,Lead 3929,Event,Working
LEA003931,Lead 3930,Web,Converted
LEA003932,Lead 3931,Event,Converted
LEA003933,Lead 3932,LinkedIn,New
LEA003934,Lead 3933,LinkedIn,Qualified
LEA003935,Lead 3934,Web,Converted
LEA003936,Lead 3935,LinkedIn,Converted
LEA003937,Lead 3936,Event,New
LEA003938,Lead 3937,LinkedIn,Working
LEA003939,Lead 3938,Referral,Converted
LEA003940,Lead 3939,Referral,Qualified
LEA003941,Lead 3940,LinkedIn,Converted
LEA003942,Lead 3941,Web,New
LEA003943,Lead 3942,LinkedIn,Working
LEA003944,Lead 3943,Web,Working
LEA003945,Lead 3944,LinkedIn,New
LEA003946,Lead 3945,Web,New
LEA003947,Lead 3946,Event,Converted
LEA003948,Lead 3947,LinkedIn,Qualified
LEA003949,Lead 3948,Web,Converted
LEA003950,Lead 3949,LinkedIn,Qualified
LEA003951,Lead 3950,Referral,Converted
LEA003952,Lead 3951,Web,Converted
LEA003953,Lead 3952,Referral,New
LEA003954,Lead 3953,LinkedIn,Working
LEA003955,Lead 3954,Web,Qualified
LEA003956,Lead 3955,Event,Qualified
LEA003957,Lead 3956,LinkedIn,Converted
LEA003958,Lead 3957,Referral,Qualified
LEA003959,Lead 3958,Referral,Converted
LEA003960,Lead 3959,Referral,New
LEA003961,Lead 3960,LinkedIn,Qualified
LEA003962,Lead 3961,Referral,New
LEA003963,Lead 3962,Referral,Working
LEA003964,Lead 3963,LinkedIn,Qualified
LEA003965,Lead 3964,Web,Working
LEA003966,Lead 3965,Referral,Converted
LEA003967,Lead 3966,Referral,New
LEA003968,Lead 3967,Event,Converted
LEA003969,Lead 3968,LinkedIn,Qualified
LEA003970,Lead 3969,Web,Working
LEA003971,Lead 3970,LinkedIn,New
LEA003972,Lead 3971,Web,New
LEA003973,Lead 3972,Event,Converted
LEA003974,Lead 3973,Event,Converted
LEA003975,Lead 3974,Web,Working
LEA003976,Lead 3975,Referral,Qualified
LEA003977,Lead 3976,Web,Working
LEA003978,Lead 3977,Web,Working
LEA003979,Lead 3978,Event,Qualified
LEA003980,Lead 3979,Event,New
LEA003981,Lead 3980,Web,Converted
LEA003982,Lead 3981,Referral,New
LEA003983,Lead 3982,LinkedIn,Working
LEA003984,Lead 3983,Event,Working
LEA003985,Lead 3984,Web,Qualified
LEA003986,Lead 3985,LinkedIn,Converted
LEA003987,Lead 3986,Web,Qualified
LEA003988,Lead 3987,Referral,New
LEA003989,Lead 3988,Event,Converted
LEA003990,Lead 3989,Web,New
LEA003991,Lead 3990,Event,Qualified
LEA003992,Lead 3991,Web,New
LEA003993,Lead 3992,Event,New
LEA003994,Lead 3993,Event,Working
LEA003995,Lead 3994,LinkedIn,Converted
LEA003996,Lead 3995,Event,New
LEA003997,Lead 3996,LinkedIn,Working
LEA003998,Lead 3997,Event,Converted
LEA003999,Lead 3998,Web,Working
LEA004000,Lead 3999,Event,Converted
LEA004001,Lead 4000,Referral,Qualified
LEA004002,Lead 4001,LinkedIn,Qualified
LEA004003,Lead 4002,Referral,Working
LEA004004,Lead 4003,Referral,Converted
LEA004005,Lead 4004,Web,Qualified
LEA004006,Lead 4005,Web,New
LEA004007,Lead 4006,Event,Converted
LEA004008,Lead 4007,Referral,New
LEA004009,Lead 4008,LinkedIn,Converted
LEA004010,Lead 4009,Event,Qualified
LEA004011,Lead 4010,Web,Working
LEA004012,Lead 4011,Web,New
LEA004013,Lead 4012,Web,Qualified
LEA004014,Lead 4013,Web,Working
LEA004015,Lead 4014,Referral,Qualified
LEA004016,Lead 4015,Referral,Working
LEA004017,Lead 4016,Event,Qualified
LEA004018,Lead 4017,Event,Converted
LEA004019,Lead 4018,Referral,Working
LEA004020,Lead 4019,Referral,Working
LEA004021,Lead 4020,Event,Converted
LEA004022,Lead 4021,Event,Qualified
LEA004023,Lead 4022,LinkedIn,Converted
LEA004024,Lead 4023,LinkedIn,Converted
LEA004025,Lead 4024,Referral,New
LEA004026,Lead 4025,Web,Qualified
LEA004027,Lead 4026,Web,Working
LEA004028,Lead 4027,Event,Converted
LEA004029,Lead 4028,Referral,Working
LEA004030,Lead 4029,LinkedIn,Converted
LEA004031,Lead 4030,Event,Working
LEA004032,Lead 4031,LinkedIn,Qualified
LEA004033,Lead 4032,Web,New
LEA004034,Lead 4033,Event,Converted
LEA004035,Lead 4034,Referral,Qualified
LEA004036,Lead 4035,Event,Working
LEA004037,Lead 4036,Web,Converted
LEA004038,Lead 4037,Referral,Working
LEA004039,Lead 4038,Event,Working
LEA004040,Lead 4039,Event,New
LEA004041,Lead 4040,Referral,Qualified
LEA004042,Lead 4041,Event,New
LEA004043,Lead 4042,Web,Converted
LEA004044,Lead 4043,Referral,Converted
LEA004045,Lead 4044,Referral,Converted
LEA004046,Lead 4045,Event,Working
LEA004047,Lead 4046,LinkedIn,Working
LEA004048,Lead 4047,Referral,Working
LEA004049,Lead 4048,LinkedIn,Qualified
LEA004050,Lead 4049,Referral,New
LEA004051,Lead 4050,LinkedIn,Converted
LEA004052,Lead 4051,LinkedIn,New
LEA004053,Lead 4052,LinkedIn,New
LEA004054,Lead 4053,LinkedIn,Working
LEA004055,Lead 4054,Event,Converted
LEA004056,Lead 4055,Web,New
LEA004057,Lead 4056,LinkedIn,Converted
LEA004058,Lead 4057,LinkedIn,New
LEA004059,Lead 4058,Event,Working
LEA004060,Lead 4059,Referral,Converted
LEA004061,Lead 4060,Event,Converted
LEA004062,Lead 4061,Event,Qualified
LEA004063,Lead 4062,Web,Converted
LEA004064,Lead 4063,Referral,Converted
LEA004065,Lead 4064,LinkedIn,Qualified
LEA004066,Lead 4065,Web,New
LEA004067,Lead 4066,Event,Qualified
LEA004068,Lead 4067,Referral,Converted
LEA004069,Lead 4068,Referral,New
LEA004070,Lead 4069,LinkedIn,Qualified
LEA004071,Lead 4070,Web,Qualified
LEA004072,Lead 4071,Referral,Qualified
LEA004073,Lead 4072,Event,Qualified
LEA004074,Lead 4073,Web,Converted
LEA004075,Lead 4074,Referral,Qualified
LEA004076,Lead 4075,Web,New
LEA004077,Lead 4076,LinkedIn,Qualified
LEA004078,Lead 4077,Event,Qualified
LEA004079,Lead 4078,LinkedIn,New
LEA004080,Lead 4079,Referral,New
LEA004081,Lead 4080,LinkedIn,Converted
LEA004082,Lead 4081,Event,Converted
LEA004083,Lead 4082,Referral,Converted
LEA004084,Lead 4083,LinkedIn,Qualified
LEA004085,Lead 4084,Web,Qualified
LEA004086,Lead 4085,LinkedIn,Converted
LEA004087,Lead 4086,LinkedIn,New
LEA004088,Lead 4087,Referral,Working
LEA004089,Lead 4088,LinkedIn,Converted
LEA004090,Lead 4089,LinkedIn,New
LEA004091,Lead 4090,Referral,New
LEA004092,Lead 4091,Web,Working
LEA004093,Lead 4092,Event,Qualified
LEA004094,Lead 4093,Web,New
LEA004095,Lead 4094,Web,New
LEA004096,Lead 4095,Event,Qualified
LEA004097,Lead 4096,LinkedIn,New
LEA004098,Lead 4097,Web,Qualified
LEA004099,Lead 4098,Web,Qualified
LEA004100,Lead 4099,Web,Qualified
LEA004101,Lead 4100,Event,Converted
LEA004102,Lead 4101,LinkedIn,New
LEA004103,Lead 4102,Referral,New
LEA004104,Lead 4103,Web,Qualified
LEA004105,Lead 4104,Web,Working
LEA004106,Lead 4105,LinkedIn,Converted
LEA004107,Lead 4106,LinkedIn,New
LEA004108,Lead 4107,Referral,Qualified
LEA004109,Lead 4108,LinkedIn,Working
LEA004110,Lead 4109,Referral,Qualified
LEA004111,Lead 4110,Web,Working
LEA004112,Lead 4111,Referral,Converted
LEA004113,Lead 4112,LinkedIn,Qualified
LEA004114,Lead 4113,Event,New
LEA004115,Lead 4114,Web,Qualified
LEA004116,Lead 4115,Event,New
LEA004117,Lead 4116,Referral,New
LEA004118,Lead 4117,Referral,New
LEA004119,Lead 4118,Web,Qualified
LEA004120,Lead 4119,Event,New
LEA004121,Lead 4120,Referral,Qualified
LEA004122,Lead 4121,Web,Converted
LEA004123,Lead 4122,Referral,Qualified
LEA004124,Lead 4123,LinkedIn,Working
LEA004125,Lead 4124,Referral,New
LEA004126,Lead 4125,LinkedIn,Converted
LEA004127,Lead 4126,Event,Working
LEA004128,Lead 4127,LinkedIn,Working
LEA004129,Lead 4128,LinkedIn,Qualified
LEA004130,Lead 4129,Web,Converted
LEA004131,Lead 4130,Event,New
LEA004132,Lead 4131,LinkedIn,Converted
LEA004133,Lead 4132,Web,Converted
LEA004134,Lead 4133,LinkedIn,Working
LEA004135,Lead 4134,Event,Converted
LEA004136,Lead 4135,Referral,Working
LEA004137,Lead 4136,LinkedIn,New
LEA004138,Lead 4137,Referral,Working
LEA004139,Lead 4138,Referral,Qualified
LEA004140,Lead 4139,LinkedIn,Working
LEA004141,Lead 4140,Referral,Converted
LEA004142,Lead 4141,Web,New
LEA004143,Lead 4142,Referral,Converted
LEA004144,Lead 4143,Referral,Qualified
LEA004145,Lead 4144,Referral,Working
LEA004146,Lead 4145,Web,Converted
LEA004147,Lead 4146,Web,Qualified
LEA004148,Lead 4147,Event,Converted
LEA004149,Lead 4148,Referral,Working
LEA004150,Lead 4149,Event,Working
LEA004151,Lead 4150,Event,Converted
LEA004152,Lead 4151,Event,New
LEA004153,Lead 4152,Referral,Working
LEA004154,Lead 4153,Event,New
LEA004155,Lead 4154,LinkedIn,New
LEA004156,Lead 4155,LinkedIn,Qualified
LEA004157,Lead 4156,LinkedIn,Qualified
LEA004158,Lead 4157,Event,Qualified
LEA004159,Lead 4158,Web,Converted
LEA004160,Lead 4159,LinkedIn,Converted
LEA004161,Lead 4160,LinkedIn,New
LEA004162,Lead 4161,Web,Working
LEA004163,Lead 4162,Referral,Working
LEA004164,Lead 4163,LinkedIn,New
LEA004165,Lead 4164,Referral,Qualified
LEA004166,Lead 4165,Event,Working
LEA004167,Lead 4166,Referral,Converted
LEA004168,Lead 4167,Referral,New
LEA004169,Lead 4168,LinkedIn,Qualified
LEA004170,Lead 4169,Web,Converted
LEA004171,Lead 4170,Referral,New
LEA004172,Lead 4171,Event,Qualified
LEA004173,Lead 4172,Event,Converted
LEA004174,Lead 4173,LinkedIn,Qualified
LEA004175,Lead 4174,LinkedIn,New
LEA004176,Lead 4175,Referral,Working
LEA004177,Lead 4176,Event,Converted
LEA004178,Lead 4177,Event,Converted
LEA004179,Lead 4178,Referral,Converted
LEA004180,Lead 4179,Referral,Working
LEA004181,Lead 4180,Web,Converted
LEA004182,Lead 4181,Event,Converted
LEA004183,Lead 4182,Web,New
LEA004184,Lead 4183,LinkedIn,New
LEA004185,Lead 4184,Referral,New
LEA004186,Lead 4185,Event,Working
LEA004187,Lead 4186,Referral,New
LEA004188,Lead 4187,Referral,Working
LEA004189,Lead 4188,Event,New
LEA004190,Lead 4189,Referral,Qualified
LEA004191,Lead 4190,Referral,Qualified
LEA004192,Lead 4191,LinkedIn,New
LEA004193,Lead 4192,Web,Converted
LEA004194,Lead 4193,Web,Working
LEA004195,Lead 4194,LinkedIn,Converted
LEA004196,Lead 4195,Referral,Converted
LEA004197,Lead 4196,LinkedIn,Converted
LEA004198,Lead 4197,Web,New
LEA004199,Lead 4198,Referral,Qualified
LEA004200,Lead 4199,Referral,New
LEA004201,Lead 4200,LinkedIn,Converted
LEA004202,Lead 4201,Web,Working
LEA004203,Lead 4202,LinkedIn,Qualified
LEA004204,Lead 4203,LinkedIn,Converted
LEA004205,Lead 4204,Web,New
LEA004206,Lead 4205,Web,New
LEA004207,Lead 4206,LinkedIn,Converted
LEA004208,Lead 4207,Referral,Working
LEA004209,Lead 4208,Event,Working
LEA004210,Lead 4209,Web,Qualified
LEA004211,Lead 4210,Event,Working
LEA004212,Lead 4211,Web,Working
LEA004213,Lead 4212,Event,Working
LEA004214,Lead 4213,Event,New
LEA004215,Lead 4214,Referral,Qualified
LEA004216,Lead 4215,LinkedIn,Converted
LEA004217,Lead 4216,Event,Qualified
LEA004218,Lead 4217,Event,Working
LEA004219,Lead 4218,Web,Converted
LEA004220,Lead 4219,Referral,Qualified
LEA004221,Lead 4220,Web,Converted
LEA004222,Lead 4221,LinkedIn,New
LEA004223,Lead 4222,Web,Qualified
LEA004224,Lead 4223,LinkedIn,Qualified
LEA004225,Lead 4224,Web,Working
LEA004226,Lead 4225,LinkedIn,Working
LEA004227,Lead 4226,LinkedIn,Qualified
LEA004228,Lead 4227,Web,Converted
LEA004229,Lead 4228,Event,New
LEA004230,Lead 4229,LinkedIn,Converted
LEA004231,Lead 4230,LinkedIn,Converted
LEA004232,Lead 4231,Referral,Working
LEA004233,Lead 4232,Referral,Qualified
LEA004234,Lead 4233,Web,Converted
LEA004235,Lead 4234,Web,Converted
LEA004236,Lead 4235,Web,Working
LEA004237,Lead 4236,Referral,Working
